fr_id:START_ID	to_id:END_ID	fr_val:string	to_val:string	type:TYPE	val:int
5714	21596	eric c. r. hehner	c	REF_TKN	2
379	21596	eugene c. freuder	c	REF_TKN	2
16707	21596	f. c. (diana) kuo	c	REF_TKN	2
10980	21596	fabian c. monds	c	REF_TKN	2
17562	21596	fernando c. n. pereira	c	REF_TKN	2
2246	21596	filipe c. da costa	c	REF_TKN	2
18688	21596	flavio h. c. nunes	c	REF_TKN	3
5474	21596	francisco c. pereira	c	REF_TKN	2
6467	21596	frank c. h. tong	c	REF_TKN	2
20361	21596	frank c. wimler	c	REF_TKN	2
65	21596	frans c. a. groen	c	REF_TKN	2
18373	21596	fred c. holroyd	c	REF_TKN	2
14348	21596	frederick c. harris jr.	c	REF_TKN	2
7231	21596	g. c. cardarilli	c	REF_TKN	2
18698	21596	g. c. cerqueira	c	REF_TKN	2
7250	21596	g. c. grande	c	REF_TKN	2
7997	21596	gary c. moyer	c	REF_TKN	2
3294	21596	gees c. stein	c	REF_TKN	2
11803	21596	geoffrey c. bowker	c	REF_TKN	2
10888	21596	george c. blankenship jr.	c	REF_TKN	2
3470	21596	george c. stockman	c	REF_TKN	2
18099	21596	geovane c. magalhaes	c	REF_TKN	2
11762	21596	gerry c. jacobs	c	REF_TKN	2
16207	21596	graham n. c. kirby	c	REF_TKN	3
13300	21596	h. c. bunt	c	REF_TKN	2
2088	21596	h. c. chen	c	REF_TKN	2
1583	21596	h. c. du	c	REF_TKN	2
5713	21596	h. c. johnston	c	REF_TKN	2
1582	21596	h. c. yen	c	REF_TKN	2
18229	21596	h. f. c. velho	c	REF_TKN	3
16376	21596	heidi j. c. ellis	c	REF_TKN	3
13388	21596	heinrich c. mayr	c	REF_TKN	2
16975	21596	henry c. chang	c	REF_TKN	2
18864	21596	hugh c. davis	c	REF_TKN	2
1716	21596	hugh c. lauer	c	REF_TKN	2
6733	21596	i. c. teixeira	c	REF_TKN	2
6065	21596	ian c. parmee	c	REF_TKN	2
20478	21596	ivan c. costa	c	REF_TKN	2
5522	21596	j. c. baraza	c	REF_TKN	2
9301	21596	j. c. belchior	c	REF_TKN	2
5526	21596	j. c. campelo	c	REF_TKN	2
21042	21596	j. c. chen	c	REF_TKN	2
5998	21596	j. c. czilli	c	REF_TKN	2
4947	21596	j. c. doyle	c	REF_TKN	2
17026	21596	j. c. hansen	c	REF_TKN	2
9169	21596	j. c. herluison	c	REF_TKN	2
2349	21596	j. c. ianeselli	c	REF_TKN	2
4337	21596	j. c. lagarias	c	REF_TKN	2
774	21596	j. c. mex-perera	c	REF_TKN	2
512	21596	j. c. noordam	c	REF_TKN	2
4976	21596	j. c. schaff	c	REF_TKN	2
602	21596	j. c. shieh	c	REF_TKN	2
11023	21596	j. c. vignat	c	REF_TKN	2
937	21596	j. isabel padron c.	c	REF_TKN	4
9767	21596	james c. brancheau	c	REF_TKN	2
6258	21596	james c. browne	c	REF_TKN	2
16534	21596	james c. cox	c	REF_TKN	2
2532	21596	james c. gee	c	REF_TKN	2
15790	21596	james c. lester	c	REF_TKN	2
2095	21596	james c. wetherbe	c	REF_TKN	2
21029	21596	james t. c. teng	c	REF_TKN	3
20196	21596	jan c. a. van der lubbe	c	REF_TKN	2
10606	21596	jan c. bioch	c	REF_TKN	2
9617	21596	janice c. shepherd	c	REF_TKN	2
893	21596	jay c. ferguson	c	REF_TKN	2
17235	21596	jeanne c. milostan	c	REF_TKN	2
10766	21596	jeffrey c. mogul	c	REF_TKN	2
20245	21596	jeffrey c. schlimmer	c	REF_TKN	2
17024	21596	jennie c. hansen	c	REF_TKN	2
10630	21596	jeremy c. smith	c	REF_TKN	2
12166	21596	jerry c. tu	c	REF_TKN	2
8535	21596	jimmy c. huang	c	REF_TKN	2
2269	21596	joao c. vital	c	REF_TKN	2
10624	21596	joao m. c. sousa	c	REF_TKN	3
12723	21596	johann c. k. h. riedel	c	REF_TKN	2
2368	21596	john c. beatty	c	REF_TKN	2
15210	21596	john c. bernard	c	REF_TKN	2
14487	21596	john c. blitzer	c	REF_TKN	2
9290	21596	john c. cherniavsky	c	REF_TKN	2
2770	21596	john c. henderson	c	REF_TKN	2
11118	21596	john c. hewson	c	REF_TKN	2
10476	21596	john c. hughes	c	REF_TKN	2
14337	21596	john c. kelly	c	REF_TKN	2
1156	21596	john c. mitchell	c	REF_TKN	2
4236	21596	john c. ruttenberg	c	REF_TKN	2
19252	21596	john c. sheperdson	c	REF_TKN	2
19239	21596	john c. shepherdson	c	REF_TKN	2
5270	21596	jon c. muzio	c	REF_TKN	2
10465	21596	jonathan c. carr	c	REF_TKN	2
5070	21596	jonathan c. hardwick	c	REF_TKN	2
1604	21596	jonathan c. l. liu	c	REF_TKN	2
811	21596	jonathan c. roberts	c	REF_TKN	2
11999	21596	jong c. park	c	REF_TKN	2
4248	21596	jorge l. c. sanz	c	REF_TKN	3
7864	21596	jose c. lopez-ardao	c	REF_TKN	2
1946	21596	jose c. maldonado	c	REF_TKN	2
2290	21596	joshua c. park	c	REF_TKN	2
5936	21596	juan c. cubero	c	REF_TKN	2
12454	21596	juliano de c. santos	c	REF_TKN	3
9878	21596	julie c. mitchell	c	REF_TKN	2
8972	21596	julio c. nievola	c	REF_TKN	2
17910	21596	k c. hui	c	REF_TKN	2
1591	21596	k. c. chang	c	REF_TKN	2
14851	21596	k. c. chua	c	REF_TKN	2
15475	21596	k. c. huang	c	REF_TKN	2
17904	21596	k. c. hui	c	REF_TKN	2
8747	21596	k. c. lee	c	REF_TKN	2
17371	21596	k. c. liu	c	REF_TKN	2
16625	21596	k. c. murphy	c	REF_TKN	2
19930	21596	kenneth c. sevcik	c	REF_TKN	2
3770	21596	kenneth c. smith	c	REF_TKN	2
19349	21596	kenneth k. c. lee	c	REF_TKN	3
4868	21596	kim w. c. ku	c	REF_TKN	3
2292	21596	kimberly c. bracken	c	REF_TKN	2
1077	21596	komanduru sai c	c	REF_TKN	3
17199	21596	l. c. c. wai	c	REF_TKN	2
17199	21596	l. c. c. wai	c	REF_TKN	3
20639	21596	l. c. hui	c	REF_TKN	2
1664	21596	l. c. liu	c	REF_TKN	2
3208	21596	l. c. m. nova	c	REF_TKN	2
15468	21596	lakhmi c. jain	c	REF_TKN	2
20885	21596	larry y. c. cheung	c	REF_TKN	3
17829	21596	laura c. anderson	c	REF_TKN	2
18291	21596	laura c. rivero	c	REF_TKN	2
12453	21596	leonardo c. da rocha	c	REF_TKN	2
15058	21596	li-c. wang	c	REF_TKN	2
9682	21596	louis c. k. ma	c	REF_TKN	2
12183	21596	louise m. c. hoo	c	REF_TKN	3
10623	21596	lourenco p. c. bandeira	c	REF_TKN	3
3235	21596	lucimar c. martins	c	REF_TKN	2
5673	21596	luis c. lamb	c	REF_TKN	2
18689	21596	luiz a. c. souza	c	REF_TKN	3
2542	21596	luiz c. g. andrade	c	REF_TKN	2
502	21596	lutgarde m. c. buydens	c	REF_TKN	3
13355	21596	m. c. aranda	c	REF_TKN	2
13360	21596	m. c. aranda-garrido	c	REF_TKN	2
16393	21596	m. c. bastarrica	c	REF_TKN	2
19029	21596	m. c. hernandez	c	REF_TKN	2
12363	21596	m. c. hsueh	c	REF_TKN	2
3479	21596	m. c. kyle	c	REF_TKN	2
14068	21596	m. c. robey	c	REF_TKN	2
6585	21596	m. c. rodriguez-palanquex	c	REF_TKN	2
10243	21596	m.-c. villain	c	REF_TKN	2
18076	21596	magnus c. ohlsson	c	REF_TKN	2
11236	21596	maria c. costanzo	c	REF_TKN	2
17966	21596	maria c. fernandez-baizan	c	REF_TKN	2
2451	21596	marina c. chen	c	REF_TKN	2
4508	21596	mark c. little	c	REF_TKN	2
15016	21596	martin c. atkins	c	REF_TKN	2
8770	21596	martin c. cooper	c	REF_TKN	2
7468	21596	mary c. prochnow	c	REF_TKN	2
3740	21596	maureen c. stone	c	REF_TKN	2
14099	21596	mei c. chuah	c	REF_TKN	2
13965	21596	michael c. crair	c	REF_TKN	2
2147	21596	michael c. fairhurst	c	REF_TKN	2
13281	21596	michael c. ferris	c	REF_TKN	2
14065	21596	michael c. robey	c	REF_TKN	2
5704	21596	michael j. c. gordon	c	REF_TKN	3
10611	21596	michiel c. van wezel	c	REF_TKN	2
2071	21596	ming c. lin	c	REF_TKN	2
19918	21596	monica c. sleumer	c	REF_TKN	2
12672	21596	nadrian c. seeman	c	REF_TKN	2
15002	21596	neil c. audsley	c	REF_TKN	2
9742	21596	nicholas c. romano jr.	c	REF_TKN	2
140	21596	nicholas c. wormald	c	REF_TKN	2
2254	21596	nigel c. steele	c	REF_TKN	2
3650	21596	norman c. hutchinson	c	REF_TKN	2
14254	21596	oliver c. kowalski	c	REF_TKN	2
15958	21596	p. a. c. varley	c	REF_TKN	3
13802	21596	p. c. chung	c	REF_TKN	2
5071	21596	p. c. macey	c	REF_TKN	2
17040	21596	p. c. palvia	c	REF_TKN	2
17311	21596	paris c. kanellakis	c	REF_TKN	2
9715	21596	patrick c. k. hung	c	REF_TKN	2
16920	21596	patrick c. mcgeer	c	REF_TKN	2
12627	21596	paul c. attie	c	REF_TKN	2
19315	21596	paul c. clements	c	REF_TKN	2
13868	21596	paul c. eklof	c	REF_TKN	2
17213	21596	paul c. sanschagrin	c	REF_TKN	2
12926	21596	paul c. shields	c	REF_TKN	2
9450	21596	paula m. c. swatman	c	REF_TKN	3
3185	21596	paulo s. c. alencar	c	REF_TKN	3
15672	21596	peter c. fishburn	c	REF_TKN	2
7472	21596	peter c. krupp	c	REF_TKN	2
15440	21596	peter c. lockemann	c	REF_TKN	2
999	21596	peter c. maxwell	c	REF_TKN	2
8282	21596	peter c. nelson	c	REF_TKN	2
1191	21596	peter c.-h. cheng	c	REF_TKN	2
8783	21596	phillip c.-y. sheu	c	REF_TKN	2
17036	21596	prashant c. palvia	c	REF_TKN	2
3252	21596	r. c. b. martins	c	REF_TKN	2
12685	21596	r. c. barrett	c	REF_TKN	2
8840	21596	r. c. cheugn	c	REF_TKN	2
1476	21596	r. c. dunbar	c	REF_TKN	2
18228	21596	r. c. gatto	c	REF_TKN	2
21445	21596	r. c. moore	c	REF_TKN	2
8748	21596	r. c. sekar	c	REF_TKN	2
15038	21596	r. c. thomas	c	REF_TKN	2
20483	21596	r. c. togawa	c	REF_TKN	2
17738	21596	r. c. ward	c	REF_TKN	2
474	21596	ralf c. hauser	c	REF_TKN	2
21243	21596	raymond c. chen	c	REF_TKN	2
18300	21596	raymond c. y. chin	c	REF_TKN	2
13297	21596	rene m. c. ahn	c	REF_TKN	3
15120	21596	ric c.-y. huang	c	REF_TKN	2
16205	21596	richard c. h. connor	c	REF_TKN	2
195	21596	richard c. holt	c	REF_TKN	2
526	21596	richard c. t. lee	c	REF_TKN	2
1000	21596	robert c. aitken	c	REF_TKN	2
17020	21596	robert c. berwick	c	REF_TKN	2
8918	21596	robert c. goldstein	c	REF_TKN	2
15797	21596	robert c. holte	c	REF_TKN	2
12603	21596	robert c. mathews	c	REF_TKN	2
12948	21596	robert c. moore	c	REF_TKN	2
2002	21596	robert c. susil	c	REF_TKN	2
16389	21596	robert c. tekampe	c	REF_TKN	2
9009	21596	roberto c. s. pacheco	c	REF_TKN	2
20455	21596	roberto c. togawa	c	REF_TKN	2
10001	21596	robin c. laney	c	REF_TKN	2
3267	21596	rodrigo c. fonseca	c	REF_TKN	2
154	21596	roger c. entringer	c	REF_TKN	2
13118	21596	roger c. f. tucker	c	REF_TKN	2
957	21596	roger c. schank	c	REF_TKN	2
17084	21596	roland c. dowdeswell	c	REF_TKN	2
2231	21596	ronald c. arkin	c	REF_TKN	2
17679	21596	ross c. hardison	c	REF_TKN	2
18310	21596	russell c. eberhart	c	REF_TKN	2
9736	21596	s. c. cheung	c	REF_TKN	2
18383	21596	s. c. hui	c	REF_TKN	2
15924	21596	s. c. hwung	c	REF_TKN	2
11922	21596	s. c. moore	c	REF_TKN	2
9948	21596	s. c. tromp	c	REF_TKN	2
2546	21596	samuel r. c. vale	c	REF_TKN	3
3505	21596	sarang c. joshi	c	REF_TKN	2
15604	21596	sem c. borst	c	REF_TKN	2
8339	21596	simon c. lambert	c	REF_TKN	2
13595	21596	simone c. mendes	c	REF_TKN	2
16894	21596	sriram c. krishnan	c	REF_TKN	2
11844	21596	stan c. a. m. gielen	c	REF_TKN	2
13040	21596	stella c. s. porto	c	REF_TKN	2
6697	21596	stephen c. hayne	c	REF_TKN	2
18879	21596	stephen c. y. chan	c	REF_TKN	2
1629	21596	steve h.-c. yen	c	REF_TKN	3
1575	21596	steven c. bruell	c	REF_TKN	2
12577	21596	steven c. cater	c	REF_TKN	2
9849	21596	steven c. hsu	c	REF_TKN	2
20643	21596	stuart c. schwartz	c	REF_TKN	2
17370	21596	suresh c. kothari	c	REF_TKN	2
10154	21596	susana c. esquivel	c	REF_TKN	2
15165	21596	t. c. ahn	c	REF_TKN	2
4960	21596	t. c. hodgman	c	REF_TKN	2
18622	21596	t. c. hsung	c	REF_TKN	2
8271	21596	t. c. lee	c	REF_TKN	2
13864	21596	t. c. tan	c	REF_TKN	2
16370	21596	t. c. ting	c	REF_TKN	2
14852	21596	t. c. wong	c	REF_TKN	2
533	21596	t. c. wu	c	REF_TKN	2
2247	21596	tania c. dagostini bueno	c	REF_TKN	2
3250	21596	tarcisio h. c. pequeno	c	REF_TKN	3
1255	21596	therese c. biedl	c	REF_TKN	2
1314	21596	thomas c. hartrum	c	REF_TKN	2
20979	21596	thomas c. henderson	c	REF_TKN	2
20547	21596	thomas c. shermer	c	REF_TKN	2
3578	21596	tim c. s. cox	c	REF_TKN	2
7150	21596	timothy c. bell	c	REF_TKN	2
18621	21596	tommy c. l. chan	c	REF_TKN	2
7153	21596	tony c. smith	c	REF_TKN	2
4609	21596	tony c. woo	c	REF_TKN	2
17728	21596	tony k. c. siu	c	REF_TKN	3
5140	21596	trevor c. may	c	REF_TKN	2
9298	21596	v. c. viterbo	c	REF_TKN	2
15920	21596	veda c. storey	c	REF_TKN	2
2737	21596	vugranam c. sreedhar	c	REF_TKN	2
1648	21596	w. c. lin	c	REF_TKN	2
5999	21596	w. c. miller	c	REF_TKN	2
12473	21596	w.-c. liu	c	REF_TKN	2
9730	21596	wesley c. w. chan	c	REF_TKN	2
8003	21596	william c. holton	c	REF_TKN	2
10331	21596	william c. mann	c	REF_TKN	2
5996	21596	william c. miller	c	REF_TKN	2
17247	21596	william c. morris	c	REF_TKN	2
2453	21596	william c. ogden	c	REF_TKN	2
16830	21596	william k. c. lam	c	REF_TKN	3
2334	21596	willy m. c. sansen	c	REF_TKN	3
2432	21596	wim j. c. melis	c	REF_TKN	3
14558	21596	y. c. ho	c	REF_TKN	2
8285	21596	y. c. lin	c	REF_TKN	2
7747	21596	y. c. tay	c	REF_TKN	2
4600	21596	y.-c. lin	c	REF_TKN	2
726	21596	yannis c. stamatiou	c	REF_TKN	2
11582	21596	yuan c. chou	c	REF_TKN	2
72	21677	jurjen caarls	caarls	REF_TKN	2
3887	26228	ramon gallardo caballero	caballero	REF_TKN	3
19035	38367	jesus ruiz cabello	cabello	REF_TKN	3
13359	34177	joan cabestany	cabestany	REF_TKN	2
15975	36152	m. caboche	caboche	REF_TKN	2
18288	37877	bertrand cabon	cabon	REF_TKN	2
14630	35174	filippo cacace	cacace	REF_TKN	2
2887	25227	e. n. caceres	caceres	REF_TKN	3
2877	25227	edson caceres	caceres	REF_TKN	2
20811	25227	jose caceres	caceres	REF_TKN	2
10760	25227	ramon caceres	caceres	REF_TKN	2
18994	38338	caciano machado	caciano	REF_TKN	1
2009	24291	jeffrey a. cadeddu	cadeddu	REF_TKN	3
16564	36593	j. m. cadiou	cadiou	REF_TKN	3
11483	32666	jonathan j. cadiz	cadiz	REF_TKN	3
9073	30705	c. k. cadogan	cadogan	REF_TKN	3
14538	35120	manuel caeiro	caeiro	REF_TKN	2
19139	38455	jean caelen	caelen	REF_TKN	2
9597	31146	tiberio s. caetano	caetano	REF_TKN	3
9705	31241	ariela caglio	caglio	REF_TKN	2
1948	24223	maria istela cagnin	cagnin	REF_TKN	3
20507	39441	stefano cagnoni	cagnoni	REF_TKN	2
5966	28098	sebastien cahon	cahon	REF_TKN	2
13790	21595	c. z. cai	cai	REF_TKN	3
8473	21595	h. g. cai	cai	REF_TKN	3
20	21595	j. cai	cai	REF_TKN	2
10851	21595	jin-yi cai	cai	REF_TKN	3
17477	21595	jingqiu cai	cai	REF_TKN	2
16713	21595	kai-yuan cai	cai	REF_TKN	3
2964	21595	l. cai	cai	REF_TKN	2
2963	21595	leizhen cai	cai	REF_TKN	2
7720	21595	lilong cai	cai	REF_TKN	2
19465	21595	wentong cai	cai	REF_TKN	2
18649	21595	wenyuan cai	cai	REF_TKN	2
4072	21595	y. j. cai	cai	REF_TKN	3
7506	21595	yiyu cai	cai	REF_TKN	2
19900	21595	yuhan cai	cai	REF_TKN	2
18662	21595	zhiyuan cai	cai	REF_TKN	2
14088	34770	bruno caiado	caiado	REF_TKN	2
21180	39879	caimu tang	caimu	REF_TKN	1
7956	29858	giuseppe caire	caire	REF_TKN	2
7146	29134	paul a. cairns	cairns	REF_TKN	3
19504	38695	yu-ting caisy hung	caisy	REF_TKN	3
4532	26857	caitriona hegarty	caitriona	REF_TKN	1
12982	33867	daniel oliveira cajueiro	cajueiro	REF_TKN	3
13897	34605	jovan cakic	cakic	REF_TKN	2
15183	35557	j.-p. calabretto	calabretto	REF_TKN	3
15179	35557	jean-pierre calabretto	calabretto	REF_TKN	3
13869	34582	j. p. calais	calais	REF_TKN	3
17276	37146	ney calazans	calazans	REF_TKN	2
11190	32428	greg calbert	calbert	REF_TKN	2
11186	32428	gregory calbert	calbert	REF_TKN	2
6681	28771	j. gomez-calcerrada	calcerrada	REF_TKN	3
11736	32844	m. caldari	caldari	REF_TKN	2
11728	32844	marco caldari	caldari	REF_TKN	2
9862	31371	a. r. calderbank	calderbank	REF_TKN	3
19435	22746	alejandro calderon	calderon	REF_TKN	2
773	22746	cristobal luque del arco-calderon	calderon	REF_TKN	5
19736	22746	jose a. calderon-martinez	calderon	REF_TKN	3
13919	34627	toon calders	calders	REF_TKN	2
1793	24023	andrew e. caldwell	caldwell	REF_TKN	3
19976	39035	claes m. calen	calen	REF_TKN	3
21257	39943	antonio calero	calero	REF_TKN	2
6731	28818	m. calha	calha	REF_TKN	2
8995	30645	mary elaine califf	califf	REF_TKN	3
1790	23670	gruia calinescu	calinescu	REF_TKN	2
1471	23670	r. calinescu	calinescu	REF_TKN	2
16006	36175	calisto zuzarte	calisto	REF_TKN	1
17568	37357	victor callaghan	callaghan	REF_TKN	2
4678	26968	michael j. callahan	callahan	REF_TKN	3
5439	26968	paul b. callahan	callahan	REF_TKN	3
6839	26968	tim callahan	callahan	REF_TKN	2
9826	26968	timothy j. callahan	callahan	REF_TKN	3
953	23018	james p. callan	callan	REF_TKN	3
4742	27048	e. d. callender	callender	REF_TKN	3
5334	27569	jacques calmet	calmet	REF_TKN	2
21379	40047	seraphin b. calo	calo	REF_TKN	3
14196	34849	calton pu	calton	REF_TKN	1
17607	37391	cristian calude	calude	REF_TKN	2
17643	37391	cristian s. calude	calude	REF_TKN	3
17612	37391	elena calude	calude	REF_TKN	2
19249	24269	calvin c. elgot	calvin	REF_TKN	1
18746	24269	calvin ching-yuen chen	calvin	REF_TKN	1
1987	24269	calvin yang	calvin	REF_TKN	1
14184	24269	chee fook yew calvin	calvin	REF_TKN	4
19049	38377	hiram calvo	calvo	REF_TKN	2
6548	28631	nicoletta calzolari	calzolari	REF_TKN	2
270	22011	philippe camacho	camacho	REF_TKN	2
2539	22732	daniel camara	camara	REF_TKN	2
7538	22732	j. a. camara	camara	REF_TKN	3
763	22732	jose maria sierra camara	camara	REF_TKN	4
1933	24196	sandra camargo pinto ferraz fabbri	camargo	REF_TKN	2
19072	38398	luis m. camarinha-matos	camarinha	REF_TKN	3
13125	33985	s. cambanis	cambanis	REF_TKN	2
13122	33985	stamatis cambanis	cambanis	REF_TKN	2
19859	38949	p. de came	came	REF_TKN	3
19360	38590	camel tanougast	camel	REF_TKN	1
13151	30175	g. cameron	cameron	REF_TKN	2
17765	30175	graham cameron	cameron	REF_TKN	2
18824	30175	kim cameron	cameron	REF_TKN	2
8400	30175	peter j. cameron	cameron	REF_TKN	3
12437	30175	robert d. cameron	cameron	REF_TKN	3
18685	38034	camillo j. s. oliveira	camillo	REF_TKN	1
18534	38034	camillo j. taylor	camillo	REF_TKN	1
18700	38034	camillo jorge santos oliveira	camillo	REF_TKN	1
14117	34792	walmir m. caminhas	caminhas	REF_TKN	3
5825	27984	camino balbuena	camino	REF_TKN	1
14026	27984	camino fernandez	camino	REF_TKN	1
10014	31495	paul camion	camion	REF_TKN	2
17751	37501	evelyn camon	camon	REF_TKN	2
10066	28672	l. jean camp	camp	REF_TKN	3
6590	28672	olivier camp	camp	REF_TKN	2
11746	32860	sonia campa	campa	REF_TKN	2
21373	24827	andrew t. campbell	campbell	REF_TKN	3
20503	24827	campbell fraser	campbell	REF_TKN	1
13916	24827	duncan campbell	campbell	REF_TKN	2
5348	24827	j. a. campbell	campbell	REF_TKN	3
2492	24827	j. g. campbell	campbell	REF_TKN	3
5328	24827	john a. campbell	campbell	REF_TKN	3
19116	24827	keith e. campbell	campbell	REF_TKN	3
4452	24827	l. campbell	campbell	REF_TKN	2
18389	24827	laurence campbell	campbell	REF_TKN	2
4413	24827	neill w. campbell	campbell	REF_TKN	3
8756	24827	roy h. campbell	campbell	REF_TKN	3
17642	37423	cezar campeanu	campeanu	REF_TKN	2
5526	27734	j. c. campelo	campelo	REF_TKN	3
8421	27734	jose carlos campelo	campelo	REF_TKN	3
3316	25680	giuseppe campobello	campobello	REF_TKN	2
20754	24865	denise campos e silva kuhn	campos	REF_TKN	2
5930	24865	luis m. de campos	campos	REF_TKN	4
2529	24865	mario f. m. campos	campos	REF_TKN	4
2526	24865	mario fernando montenegro campos	campos	REF_TKN	4
20950	24865	teofilo emidio de campos	campos	REF_TKN	4
20461	24865	tharsis fonseca e campos	campos	REF_TKN	4
3854	26196	raul camposano	camposano	REF_TKN	2
12500	33477	pascual campoy	campoy	REF_TKN	2
19733	33477	pascual campoy-cervera	campoy	REF_TKN	2
14404	35008	gustavo camps-valls	camps	REF_TKN	2
6537	28622	antonio camurri	camurri	REF_TKN	2
10107	31576	mehmet can yildiz	can	REF_TKN	2
5903	28040	ramon canal	canal	REF_TKN	2
7331	29299	g. canals	canals	REF_TKN	2
7329	29299	gerome canals	canals	REF_TKN	2
6835	28894	a. canas	canas	REF_TKN	2
6822	28894	antonio canas	canas	REF_TKN	2
21298	28894	j. j. canas	canas	REF_TKN	3
7791	29689	david canca	canca	REF_TKN	2
1162	23299	daniela cancila	cancila	REF_TKN	2
18167	37785	candace l. sidner	candace	REF_TKN	1
11623	32768	candice bechem combs	candice	REF_TKN	1
18063	37700	maria candida luengo diez	candida	REF_TKN	2
7867	29759	candido lopez-garcia	candido	REF_TKN	1
17037	36959	james w. candler	candler	REF_TKN	3
3964	26313	frand m. candocia	candocia	REF_TKN	3
3961	26313	frank m. candocia	candocia	REF_TKN	3
8414	30182	b. canet	canet	REF_TKN	2
8411	30182	bernard canet	canet	REF_TKN	2
12327	30182	m. j. canet	canet	REF_TKN	3
17081	36990	ran canetti	canetti	REF_TKN	2
3145	25509	gerardo canfora	canfora	REF_TKN	2
21449	40094	john f. canny	canny	REF_TKN	3
21061	39811	andres cano	cano	REF_TKN	2
21063	39811	jose e. cano	cano	REF_TKN	3
21084	39811	juan cano	cano	REF_TKN	2
2679	25037	j. canto	canto	REF_TKN	2
81	21696	virginio cantoni	cantoni	REF_TKN	2
19557	38732	pascual cantos-gomez	cantos	REF_TKN	2
15416	32667	c. cantrell	cantrell	REF_TKN	2
11486	32667	joshua cantrell	cantrell	REF_TKN	2
308	22071	erick cantu-paz	cantu	REF_TKN	2
11012	32283	jeffrey r. cantwell	cantwell	REF_TKN	3
3158	23824	cao an wang	cao	REF_TKN	1
11294	23824	cao jing	cao	REF_TKN	1
1618	23824	feng cao	cao	REF_TKN	2
5199	23824	guihong cao	cao	REF_TKN	2
17876	23824	hongqing cao	cao	REF_TKN	2
11082	23824	hu cao	cao	REF_TKN	2
11097	23824	jian cao	cao	REF_TKN	2
7717	23824	jiannong cao	cao	REF_TKN	2
9363	23824	jing cao	cao	REF_TKN	2
2138	23824	jinwei cao	cao	REF_TKN	2
17478	23824	l. cao	cao	REF_TKN	2
17462	23824	longbing cao	cao	REF_TKN	2
11495	23824	mingming cao	cao	REF_TKN	2
11449	23824	nanyu cao	cao	REF_TKN	2
13280	23824	pei cao	cao	REF_TKN	2
17328	23824	tru h. cao	cao	REF_TKN	3
7756	23824	xia cao	cao	REF_TKN	2
10109	23824	yu cao	cao	REF_TKN	2
20722	39595	mathieu s. capcarrere	capcarrere	REF_TKN	3
20140	39141	andrea capiluppi	capiluppi	REF_TKN	2
4230	26583	andrea capitanio	capitanio	REF_TKN	2
4531	26856	trevor j. m. bench-capon	capon	REF_TKN	5
8888	30547	amedeo cappelli	cappelli	REF_TKN	2
1328	23507	franck cappello	cappello	REF_TKN	2
15194	35573	alberto caprara	caprara	REF_TKN	2
14135	34806	cosmin carabelea	carabelea	REF_TKN	2
20080	39097	g. b. carayannis	carayannis	REF_TKN	3
2202	24513	jose maria carazo	carazo	REF_TKN	3
9916	31420	julio marino-carballo	carballo	REF_TKN	3
15318	35671	ramon carbo-dorca	carbo	REF_TKN	2
939	22995	jaime g. carbonell	carbonell	REF_TKN	3
998	22995	jamie carbonell	carbonell	REF_TKN	2
20517	39446	juan j. romero cardalda	cardalda	REF_TKN	4
7231	29210	g. c. cardarilli	cardarilli	REF_TKN	3
7246	29210	g. cardarilli	cardarilli	REF_TKN	2
14449	35037	ionut cardei	cardei	REF_TKN	2
14454	35037	mihaela cardei	cardei	REF_TKN	2
16554	36586	luca cardelli	cardelli	REF_TKN	2
12330	33361	francisco cardells-tormo	cardells	REF_TKN	2
13558	34351	kris cardinaels	cardinaels	REF_TKN	2
17711	37485	fabrizio cardinali	cardinali	REF_TKN	2
11141	32393	fabien cardinaux	cardinaux	REF_TKN	2
12258	29513	amilcar cardoso	cardoso	REF_TKN	2
7575	29513	jean-francois cardoso	cardoso	REF_TKN	3
14267	29513	leonardo figueiredo cardoso	cardoso	REF_TKN	3
8979	30628	carem c. fabris	carem	REF_TKN	1
14106	30532	giuseppe carenini	carenini	REF_TKN	2
8875	30532	michele carenini	carenini	REF_TKN	2
5766	27931	carey l. williamson	carey	REF_TKN	1
11256	27931	carey lengieza	carey	REF_TKN	1
7434	27931	michael j. carey	carey	REF_TKN	3
14596	27931	tom carey	carey	REF_TKN	2
2742	25095	paul r. carini	carini	REF_TKN	3
8906	30567	stephane carion	carion	REF_TKN	2
11487	32668	carisa bohus	carisa	REF_TKN	1
18180	23111	carl bruggeman	carl	REF_TKN	1
9832	23111	carl ebeling	carl	REF_TKN	1
19170	23111	carl g. jockusch jr.	carl	REF_TKN	1
9286	23111	carl h. smith	carl	REF_TKN	1
15835	23111	carl hewitt	carl	REF_TKN	1
8804	23111	carl k. chang	carl	REF_TKN	1
12905	23111	carl kadie	carl	REF_TKN	1
6267	23111	carl kesselman	carl	REF_TKN	1
21478	23111	carl kingsford	carl	REF_TKN	1
6876	23111	carl loeffler	carl	REF_TKN	1
12897	23111	carl myers kadie	carl	REF_TKN	1
10970	23111	carl pomerance	carl	REF_TKN	1
9051	23111	carl sechen	carl	REF_TKN	1
11978	23111	carl weir	carl	REF_TKN	1
1816	23111	carl zuckerman	carl	REF_TKN	1
20835	23111	carl-christian kanne	carl	REF_TKN	1
1025	23111	carl-fredrik westin	carl	REF_TKN	1
6769	22142	carla marceau	carla	REF_TKN	1
