id:ID	val:string	label:LABEL	weight:int
8219	yan zhang vi	REF	1
8220	bryan preas	REF	1
8221	c. l. liu	REF	6
8222	kwok-shing leung	REF	2
8223	moazzem hossain	REF	1
8224	naveed a. sherwani	REF	1
8225	majid sarrafzadeh	REF	5
8226	tianming kong	REF	2
8227	david noice	REF	1
8228	nagesh shirali	REF	1
8229	yizhou lin	REF	1
8230	honching peter li	REF	1
8231	toshiyuki shibuya	REF	1
8232	dongmin xu	REF	1
8233	olivier coudert	REF	2
8234	sharad malik	REF	10
8235	tong gao	REF	1
8236	joey y. lin	REF	1
8237	tony chan	REF	2
8238	joseph r. shinnerl	REF	1
8239	k.-s. the	REF	1
8240	c. k. wong	REF	4
8241	jason s. cong	REF	1
8242	manju hedge	REF	2
8243	chengwen liu	REF	12
8244	keh-chang guh	REF	7
8245	y. alp aslandogan	REF	7
8246	jorge lobo	REF	2
8247	qi yang	REF	8
8248	chengjie luo	REF	3
8249	gaoming wang	REF	4
8250	tracy pham	REF	4
8251	man-keung siu	REF	1
8252	c. h. chen	REF	3
8253	weining zhang	REF	8
8254	arbee l. p. chen	REF	4
8255	hirotaka mizuno	REF	1
8256	vijay v. raghavan	REF	4
8257	hong-pao shi	REF	1
8258	a. prasad sistla	REF	10
8259	wei sun	REF	14
8260	wenxian wang	REF	2
8261	hongyu sun	REF	1
8262	hiroshi nakajima	REF	4
8263	bryan reagan	REF	1
8264	m. k. siu	REF	8
8265	xiaodong wang	REF	1
8266	yuhsi chang	REF	1
8267	chuck thier	REF	2
8268	jon zou	REF	1
8269	son dao	REF	7
8270	david m. keirsey	REF	1
8271	t. c. lee	REF	1
8272	tsang ming jiang	REF	1
8273	won kim	REF	5
8274	robert m. losee	REF	1
8275	abraham bookstein	REF	1
8276	william gale	REF	1
8277	sumit das	REF	1
8278	d. chow	REF	1
8279	w. s. luk	REF	4
8280	yibei ling	REF	1
8281	anestis a. toptsis	REF	1
8282	peter c. nelson	REF	1
8283	r. haddad	REF	1
8284	c. s. yang	REF	1
8285	y. c. lin	REF	1
8286	z. meral ozsoyoglu	REF	3
8287	jing wu	REF	3
8288	lucian russell	REF	1
8289	t. ito	REF	1
8290	king liu	REF	1
8291	lang xu	REF	1
8292	marcel jackowski	REF	2
8293	a. ardeshir goshtasby	REF	3
8294	d. roseman	REF	2
8295	s. bines	REF	2
8296	a. dhawan	REF	1
8297	a. huntley	REF	1
8298	prasoon sharma	REF	1
8299	yan qin	REF	1
8300	krishnakumar r. nair	REF	1
8301	fang liu	REF	1
8302	george philip	REF	1
8303	g. jack lipovski	REF	2
8304	adrian santoso	REF	1
8305	dina bitton	REF	1
8306	richard bruno	REF	1
8307	john tullis	REF	1
8308	aris m. ouksel	REF	2
8309	s. park	REF	1
8310	leszek lilien	REF	1
8311	daniel troy	REF	2
8312	chengyu sun	REF	1
8313	r. venkatasubrahmanian	REF	1
8314	cheing-mei suen	REF	1
8315	kin-pong chan	REF	1
8316	ada wai-chee fu	REF	1
8317	d. t. johnson	REF	1
8318	isabel f. cruz	REF	1
8319	ashfaq a. khokhar	REF	1
8320	bing liu	REF	1
8321	t. y. cheung	REF	1
8322	biao jia	REF	1
8323	florent segonne	REF	1
8324	eric grimson	REF	1
8325	juan bicarregui	REF	8
8326	brian matthews	REF	13
8327	theodosis dimitrakos	REF	3
8328	ivan djordjevic	REF	1
8329	chris phillips	REF	1
8330	simon a. dobson	REF	2
8331	elvira locuratolo	REF	3
8332	brian ritchie	REF	2
8333	sten agerholm	REF	1
8334	jeremy dick	REF	1
8335	eoin woods	REF	1
8336	john v. ashby	REF	1
8337	david r. s. boyd	REF	1
8338	kerstin kleese van dam	REF	1
8339	simon c. lambert	REF	1
8340	brian m. matthews	REF	1
8341	kevin d. oneill	REF	1
8342	zulfiqar habib	REF	3
8343	manabu sakai	REF	2
8344	riaz a. usmani	REF	1
8345	m. sakai	REF	3
8346	alexandre krupa	REF	2
8347	jacques gangloff	REF	3
8348	michel de mathelin	REF	3
8349	christophe doignon	REF	2
8350	guillaume morel	REF	2
8351	luc soler	REF	3
8352	joel leroy	REF	3
8353	jacques marescaux	REF	3
8354	romuald ginhoux	REF	1
8355	wander o. cesario	REF	7
8356	gabriela nicolescu	REF	7
8357	lovic gauthier	REF	7
8358	s. martinez	REF	1
8359	l. kriaa	REF	1
8360	w. youssef	REF	1
8361	sungjoo yoo	REF	9
8362	j. lapalme	REF	1
8363	el mostapha aboulhamid	REF	1
8364	l. charest	REF	1
8365	f. r. boyer	REF	1
8366	j. p. david	REF	1
8367	guy bois	REF	1
8368	f. hessel	REF	4
8369	p. coste	REF	2
8370	p. lemarrec	REF	4
8371	nacer-eddine zergainoh	REF	8
8372	amer baghdadi	REF	8
8373	yanick paviot	REF	2
8374	mario diaz-nava	REF	3
8375	k. svarstad	REF	1
8376	g. nicolescu	REF	1
8377	robert p. daley	REF	9
8378	bala kalyanasundaram	REF	50
8379	mahendran velauthapillai	REF	23
8380	kirk pruhs	REF	32
8381	john noga	REF	7
8382	gerhard j. woeginger	REF	26
8383	georg schnitger	REF	5
8384	andris ambainis	REF	4
8385	leen torenvliet	REF	3
8386	yossi azar	REF	7
8387	serge a. plotkin	REF	2
8388	orli waarts	REF	2
8389	eric torng	REF	1
8390	mahe velauthapillai	REF	1
8391	john g. waclawsky	REF	1
8392	bala kalayansundaram	REF	2
8393	gyula o. h. katona	REF	2
8394	m. watanabe	REF	1
8395	vojtech rodl	REF	5
8396	anders bjorner	REF	1
8397	richard p. stanley	REF	1
8398	n. m. singhi	REF	1
8399	richard m. wilson	REF	1
8400	peter j. cameron	REF	1
8401	zoltan furedi	REF	30
8402	laszlo babai	REF	1
8403	janos simon	REF	1
8404	x. zhang	REF	5
8405	gabriel dragffy	REF	2
8406	anthony g. pipe	REF	3
8407	nigel gunton	REF	1
8408	quan m. zhu	REF	1
8409	g. dragffy	REF	1
8410	q. m. zhu	REF	1
8411	bernard canet	REF	1
8412	olivier ridoux	REF	2
8413	lucien ungaro	REF	2
8414	b. canet	REF	1
8415	xinfeng ye	REF	8
8416	john a. keane	REF	9
8417	guoqing zhang	REF	1
8418	ian watson	REF	1
8419	ye xinfeng	REF	1
8420	francisco rodriguez	REF	1
8421	jose carlos campelo	REF	1
8422	juan jose serrano	REF	3
8423	angel perles	REF	2
8424	xavier molero	REF	2
8425	antonio marti	REF	1
8426	antonio marti vicente santonja	REF	1
8427	mihail petrov	REF	1
8428	dimiter r. avresky	REF	27
8429	vladimir shurbanov	REF	7
8430	robert w. horst	REF	5
8431	pankaj mehra	REF	4
8432	william j. watson	REF	4
8433	l. young	REF	3
8434	doug jewett	REF	2
8435	y. varoglu	REF	3
8436	chris m. cunningham	REF	3
8437	jehoshua bruck	REF	5
8438	david e. culler	REF	4
8439	m. marinov	REF	1
8440	khalid m. al-tawil	REF	3
8441	jean arlat	REF	1
8442	jean-claude laprie	REF	1
8443	yves crouzet	REF	1
8444	s. geoghegan	REF	1
8445	r. wilkinson	REF	2
8446	n. natchev	REF	2
8447	barry w. johnson	REF	2
8448	karl-erwin gro?pietsch	REF	22
8449	krishnendu chakrabarty	REF	6
8450	lev b. levitin	REF	3
8451	s. marinov	REF	1
8452	n. patchev	REF	1
8453	s. ovcharov	REF	1
8454	g. slavov	REF	1
8455	dimiter avresky	REF	1
8456	seong-jin ahn	REF	6
8457	seung keun yoo	REF	1
8458	jin-wook chung	REF	10
8459	byoungwoo yoon	REF	1
8460	kyeongrim ahn	REF	1
8461	jeong-soo han	REF	2
8462	yunseok jang	REF	1
8463	sangwon kim	REF	1
8464	seongjin ahn	REF	3
8465	hyun-cheol kim	REF	2
8466	jun kyun choi	REF	1
8467	h. wang	REF	11
8468	x. h. gao	REF	1
8469	m. h. jin	REF	1
8470	l. b. du	REF	1
8471	j. d. zhao	REF	1
8472	h. y. hu	REF	1
8473	h. g. cai	REF	1
8474	t. q. li	REF	1
8475	f. guo	REF	1
8476	jesse s. jin	REF	1
8477	laxmi n. bhuyan	REF	1
8478	ravi r. iyer	REF	1
8479	a. kumar	REF	2
8480	y. qiao	REF	1
8481	g. dai	REF	1
8482	eran segal	REF	1
8483	daphne koller	REF	1
8484	peter g. eltgroth	REF	1
8485	j. h. bolstad	REF	1
8486	p. b. duffy	REF	1
8487	arthur a. mirin	REF	1
8488	m. f. wehner	REF	1
8489	j. macauley	REF	1
8490	nathan goodman	REF	1
8491	k. tanaka	REF	1
8492	t. taniguchi	REF	1
8493	s. hori	REF	1
8494	m. duncan	REF	1
8495	k. fung	REF	1
8496	c. yen	REF	1
8497	k. cios	REF	1
8498	james a. sena	REF	2
8499	abraham b. shani	REF	1
8500	a. b. (rami) shani	REF	1
8501	sarma r. nidumolu	REF	1
8502	nirup m. menon	REF	1
8503	bernard p. zeigler	REF	1
8504	s. r. nidumolu	REF	1
8505	seymour e. goodman	REF	1
8506	luis g. rueda	REF	11
8507	b. john oommen	REF	9
8508	anne parrain	REF	3
8509	s. varennes	REF	1
8510	patrick lebegue	REF	5
8511	a. parrain	REF	3
8512	jean-christophe routier	REF	1
8513	jorg wurtz	REF	1
8514	horacia m. gonzalez velasco	REF	1
8515	janyce wiebe	REF	3
8516	rebecca f. bruce	REF	3
8517	thomas p. ohara	REF	1
8518	ted pedersen	REF	3
8519	rebecca bruce	REF	4
8520	mehmet kayaalp	REF	1
8521	john l. schultz	REF	11
8522	edward s. wilks	REF	10
8523	james a. patterson	REF	1
8524	jonathan robert stanton	REF	2
8525	yair amir	REF	2
8526	damian hasse	REF	1
8527	giuseppe ateniese	REF	1
8528	yongdae kim	REF	2
8529	cristina nita-rotaru	REF	2
8530	t. schlossnagle	REF	1
8531	john schultz	REF	2
8532	gene tsudik	REF	2
8533	shan l. pan	REF	2
8534	sue newell	REF	9
8535	jimmy c. huang	REF	2
8536	alvin wan kok cheung	REF	1
8537	robert d. galliers	REF	10
8538	patrick dawson	REF	1
8539	jimmy huang	REF	2
8540	afsoun hatami	REF	1
8541	konstantinos ergazakis	REF	1
8542	konstantinos karnezis	REF	1
8543	kostas s. metaxiotis	REF	2
8544	ioannis psarras	REF	1
8545	kostas karnezis	REF	1
8546	kostas ergazakis	REF	1
8547	dimitris askounis	REF	1
8548	john e. psarras	REF	1
8549	mario r. casu	REF	1
8550	luca macchiarulo	REF	1
8551	m. r. casu	REF	4
8552	philippe flatresse	REF	1
8553	m. addino	REF	1
8554	guido masera	REF	3
8555	gianluca piccinini	REF	3
8556	maurizio zamboni	REF	3
8557	m. graziano	REF	2
8558	m. m. prono	REF	1
8559	keith h. bennett	REF	7
8560	jie xu	REF	3
8561	malcolm munro	REF	6
8562	zhuang hong	REF	1
8563	paul j. layzell	REF	32
8564	nicolas gold	REF	5
8565	david budgen	REF	6
8566	pearl brereton	REF	9
8567	tom smith	REF	3
8568	phil husbands	REF	21
8569	michael oshea	REF	3
8570	j. m. triance	REF	3
8571	andy lynex	REF	1
8572	c. r. douce	REF	1
8573	ahmed elfatatry	REF	1
8574	david griffiths	REF	2
8575	a. french	REF	2
8576	christos tjortjis	REF	4
8577	w. j. black	REF	1
8578	alistair g. sutcliffe	REF	1
8579	pericles loucopoulos	REF	1
8580	georgios a. dafoulas	REF	1
8581	linda a. macaulay	REF	4
8582	adrian thompson	REF	5
8583	ricardo salem zebulum	REF	1
8584	charles stannett	REF	1
8585	m. j. freeman	REF	1
8586	loukas sinos	REF	1
8587	ioannis a. kotsiopoulos	REF	2
8588	john keane	REF	2
8589	mark turner	REF	2
8590	fujun zhu	REF	2
8591	s. lees	REF	1
8592	r. bedson	REF	1
8593	cornelia boldyreff	REF	1
8594	sarah drummond	REF	1
8595	r. young	REF	1
8596	nikolay mehandjiev	REF	1
8597	paul layzell	REF	2
8598	orouba almilaji	REF	1
8599	jung-ching chen	REF	1
8600	ali owrak	REF	1
8601	pascale kuntz	REF	1
8602	dominique snyers	REF	1
8603	claus brabrand	REF	6
8604	anders moller	REF	5
8605	michael i. schwartzbach	REF	7
8606	anders sandholm	REF	1
8607	steffan olesen	REF	1
8608	mikkel ricky	REF	1
8609	mads vanggaard	REF	1
8610	claus braband	REF	1
8611	e. g. m. de lacerda	REF	2
8612	andre carlos ponce leon ferreira de carvalho	REF	24
8613	teresa bernarda ludermir	REF	2
8614	mario oleskovicz	REF	1
8615	denis v. coury	REF	2
8616	gustavo e. a. p. a. batista	REF	3
8617	maria carolina monard	REF	5
8618	ana carolina lorena	REF	3
8619	m. m. brizzotti	REF	2
8620	adriano a. f. m. carneiro	REF	1
8621	patricia texeira leite	REF	2
8622	claudio a. policastro	REF	3
8623	alexandre c. b. delbem	REF	4
8624	claudia regina milare	REF	3
8625	liang zhao	REF	1
8626	rogerio a. furukawa	REF	1
8627	alber de franca mendes carneiro	REF	1
8628	elson felix mendes filho	REF	2
8629	ricardo b. sovat	REF	1
8630	sandra m. aluisio	REF	4
8631	marcelo de oliveira rosa	REF	1
8632	jose carlos pereira	REF	1
8633	renata a. macedo	REF	1
8634	donato da silva	REF	1
8635	ernesto cuadros-vargas	REF	1
8636	humberto costa de sousa	REF	1
8637	a. de carvalho	REF	1
8638	amrit tiwana	REF	1
8639	ashley bush	REF	2
8640	sandeep purao	REF	2
8641	matti rossi	REF	2
8642	ashely bush	REF	1
8643	klaus pommerening	REF	2
8644	r. muller	REF	1
8645	marita sergl	REF	1
8646	k. pommerening	REF	1
8647	andrew y. ho	REF	1
8648	dik lun lee	REF	82
8649	yipeng shen	REF	3
8650	lian wen zhang	REF	1
8651	chun-wu leng	REF	3
8652	shu-shang wei	REF	1
8653	yao-nan lien	REF	1
8654	ten-hwang lai	REF	2
8655	chi-wai lin	REF	2
8656	haibo hu	REF	4
8657	wai yee peter wong	REF	4
8658	qinglong hu	REF	12
8659	baihua zheng	REF	7
8660	wang-chien lee	REF	23
8661	jianliang xu	REF	10
8662	frederick h. lochovsky	REF	7
8663	chun-wu roger leng	REF	1
8664	budi yuwono	REF	4
8665	babak hamidzadeh	REF	1
8666	kamalakar karlapalem	REF	3
8667	alex chia-yee kean	REF	1
8668	chung-dak shum	REF	1
8669	beat wuthrich	REF	1
8670	quinglong hu	REF	1
8671	hoi ka kit	REF	1
8672	wenyu lu	REF	3
8673	xueyan tang	REF	2
8674	baibua zheng	REF	1
8675	t. r. couvreur	REF	1
8676	r. n. benzel	REF	1
8677	s. f. miller	REF	1
8678	d. n. zeitler	REF	1
8679	mukesh singhal	REF	3
8680	niranjan g. shivaratri	REF	1
8681	young man kim	REF	2
8682	gaurav patel	REF	1
8683	manli zhu	REF	2
8684	jong-hyeok lee	REF	1
8685	wing shun chan	REF	1
8686	wai ting leung	REF	1
8687	dyce jing zhao	REF	1
8688	qiong luo	REF	1
8689	jun zhang	REF	1
8690	dimitris papadias	REF	1
8691	yufei tao	REF	1
8692	ka kit hoi	REF	1
8693	c. h. ben choi	REF	1
8694	quinlong hu	REF	2
8695	huei chuang	REF	1
8696	kent e. seamons	REF	1
8697	yahiko kambayashi	REF	3
8698	ee-peng lim	REF	5
8699	mukesh k. mohania	REF	1
8700	yoshifumi masunaga	REF	1
8701	qingzhao tan	REF	1
8702	xiaoyong chai	REF	1
8703	wilfred ng	REF	2
8704	liming ren	REF	1
8705	xiaochun yang	REF	1
8706	guoren wang	REF	2
8707	ge yu	REF	2
8708	savio l. y. lam	REF	1
8709	w. bruce croft	REF	1
8710	yim yung leung	REF	1
8711	dik-lun lee	REF	1
8712	nesrine chehata	REF	1
8713	franck jung	REF	1
8714	marc-pierrot desseilligny	REF	1
8715	klara kedem	REF	9
8716	michael segal	REF	31
8717	boaz ben-moshe	REF	2
8718	sergei bespamyatnikh	REF	13
8719	j. mark keil	REF	2
8720	frank nielsen	REF	3
8721	arie tamir	REF	1
8722	michael j. spriggs	REF	1
8723	hai huang	REF	3
8724	andrea w. richa	REF	2
8725	ofer hadar	REF	1
8726	mark keil	REF	1
8727	j. david kirkpatrick	REF	1
8728	m. segal	REF	3
8729	mauricio arango	REF	1
8730	p. bates	REF	2
8731	r. fish	REF	2
8732	gita gopal	REF	2
8733	nancy d. griffeth	REF	2
8734	gary e. herman	REF	2
8735	t. hickey	REF	2
8736	w. e. leland	REF	2
8737	c. lowery	REF	2
8738	v. mak	REF	2
8739	j. patterson	REF	3
8740	lillian ruston	REF	2
8741	m. p. vecchi	REF	2
8742	abel weinrib	REF	2
8743	sze-ying wuu	REF	2
8744	a. arango	REF	1
8745	l. bahler	REF	1
8746	d. cohrs	REF	1
8747	k. c. lee	REF	1
8748	r. c. sekar	REF	1
8749	ricardo jimenez-peris	REF	19
8750	marta patino-martinez	REF	18
8751	gustavo alonso	REF	5
8752	sergio arevalo	REF	10
8753	bettina kemme	REF	3
8754	francisco j. ballesteros	REF	2
8755	fabio kon	REF	1
8756	roy h. campbell	REF	1
8757	jorg kienzle	REF	2
8758	jorge pacios-martinez	REF	1
8759	jesus m. milan-franco	REF	1
8760	marta patinno-martinez	REF	1
8761	mark a. toleman	REF	2
8762	penny ray	REF	1
8763	mark toleman	REF	3
8764	dickson lukose	REF	8
8765	david a. carrington	REF	1
8766	phil cook	REF	1
8767	andrew coyle	REF	1
8768	anthony macdonald	REF	1
8769	tim jones	REF	1
8770	martin c. cooper	REF	11
8771	david a. cohen	REF	19
8772	peter jeavons	REF	18
8773	david cohen	REF	7
8774	martin cooper	REF	4
8775	andrei a. krokhin	REF	2
8776	carsten damm	REF	9
8777	ki hang kim	REF	1
8778	fred roush	REF	1
8779	k. h. kim	REF	82
8780	seok-joong kang	REF	1
8781	galo gimenez	REF	1
8782	sang-young cho	REF	1
8783	phillip c.-y. sheu	REF	1
8784	chittur subbaraman	REF	9
8785	eltefaat shokri	REF	7
8786	w. j. guan	REF	1
8787	andreas damm	REF	1
8788	j. a. rohr	REF	1
8789	juqiang liu	REF	5
8790	moon-hae kim	REF	3
8791	insup lee	REF	1
8792	hermann kopetz	REF	3
8793	thomas f. lawrence	REF	1
8794	raymond a. paul	REF	1
8795	patrick crane	REF	3
8796	f. w. roush	REF	2
8797	a. abou-el-maga	REF	1
8798	s. neu	REF	1
8799	seung m. yang	REF	4
8800	b. k. woo	REF	1
8801	d. s. kim	REF	1
8802	s. s. hong	REF	1
8803	t. m. chung	REF	1
8804	carl k. chang	REF	1
8805	annie kuntzmann-combelles	REF	1
8806	iwao toda	REF	1
8807	s. b. park	REF	1
8808	wolfgang a. halang	REF	1
8809	kinji mori	REF	2
8810	ulrich schmid	REF	1
8811	horst wedde	REF	1
8812	chansik im	REF	1
8813	prasad athreya	REF	1
8814	g. gruensteidl	REF	1
8815	joanne bechta dugan	REF	1
8816	yuqing li	REF	1
8817	alireza kavianpour	REF	3
8818	bernd kleinjohann	REF	2
8819	lisa kleinjohann	REF	1
8820	achim rettberg	REF	2
8821	howard o. welch	REF	1
8822	c. v. ramamoorthy	REF	3
8823	herbert hecht	REF	2
8824	jerry dussault	REF	1
8825	jung-guk kim	REF	1
8826	myeong-soo lee	REF	1
8827	shin-yeol park	REF	1
8828	h. miyazaki	REF	1
8829	sung-jin kim	REF	1
8830	falko kuester	REF	1
8831	j. h. you	REF	1
8832	masaki ishida	REF	2
8833	inho kim	REF	1
8834	w. t. chen	REF	1
8835	cuong nguyen	REF	1
8836	chan-mo park	REF	1
8837	carlos serro	REF	1
8838	myron hecht	REF	1
8839	j. agron	REF	1
8840	r. c. cheugn	REF	1
8841	seung-min yang	REF	1
8842	sankyu park	REF	1
8843	key-sun choi	REF	1
8844	joao comba	REF	1
8845	james t. klosowski	REF	1
8846	nelson l. max	REF	5
8847	joseph s. b. mitchell	REF	2
8848	claudio t. silva	REF	4
8849	peter l. williams	REF	9
8850	christine l. valenzuela	REF	1
8851	clifford m. stein	REF	1
8852	samuel p. uselton	REF	1
8853	david nicholas	REF	1
8854	paul huntington	REF	1
8855	peter williams	REF	3
8856	richard cook	REF	1
8857	peter t. kirstein	REF	1
8858	olivier lobry	REF	1
8859	pascal dechamboux	REF	7
8860	bruno defude	REF	1
8861	claudia roncancio	REF	11
8862	alain knaff	REF	1
8863	jacques mossiere	REF	1
8864	xavier rousset de pina	REF	1
8865	thierry delot	REF	1
8866	beatrice finance	REF	1
8867	yann lepetit	REF	1
8868	gilles lebrun	REF	1
8869	klaus arndt	REF	1
8870	bernd-michael kirstein	REF	2
8871	peter franken	REF	1
8872	arnfried streller	REF	1
8873	bernd michael kirstein	REF	3
8874	giacomo ferrari	REF	8
8875	michele carenini	REF	1
8876	paolo moreschini	REF	1
8877	oliviero stock	REF	2
8878	giovanni adorni	REF	2
8879	agostino poggi	REF	2
8880	irina prodanof	REF	5
8881	ronan reilly	REF	3
8882	alessandro saffiotti	REF	3
8883	m. marino	REF	1
8884	a. spiezio	REF	1
8885	g. ferrari	REF	5
8886	g. ferro	REF	1
8887	gioia ristori	REF	2
8888	amedeo cappelli	REF	1
8889	lorenzo moretti	REF	1
8890	s. biacchi	REF	1
8891	roberta gobbi	REF	1
8892	vassilia n. pashaloudi	REF	2
8893	konstantinos g. margaritis	REF	19
8894	athanasios k. tsadiras	REF	2
8895	ilias kouskouvelis	REF	2
8896	panagiotis d. michailidis	REF	7
8897	athansios k. tsadiras	REF	2
8898	j. g. digalakis	REF	1
8899	a. n. kaptan	REF	1
8900	t. n. karaminis	REF	1
8901	theodore kaskalis	REF	2
8902	vassilios dagdilelis	REF	2
8903	georgios evangelidis	REF	2
8904	e. vozalis	REF	1
8905	a. nicolaou	REF	1
8906	stephane carion	REF	2
8907	gael sannier	REF	1
8908	martin courchesne	REF	1
8909	pascal volino	REF	1
8910	yin wu	REF	1
8911	dorit nevo	REF	1
8912	izak benbasat	REF	29
8913	yair wand	REF	7
8914	janice i. degross	REF	2
8915	cynthia mathis beath	REF	1
8916	wilson lee	REF	1
8917	peter a. todd	REF	3
8918	robert c. goldstein	REF	2
8919	keng siau	REF	4
8920	nanda kumar	REF	2
8921	lai-huat lim	REF	2
8922	ji-ye mao	REF	3
8923	bradley c. wheeler	REF	1
8924	nancy paule melone	REF	2
8925	k. s. raman	REF	2
8926	young eun lee	REF	1
8927	jiye mao	REF	1
8928	jasbir singh dhaliwal	REF	1
8929	dongmin kim	REF	1
8930	albert s. dexter	REF	4
8931	paul s. masulis	REF	1
8932	kai h. lim	REF	1
8933	donald h. drury	REF	1
8934	genevieve bassellier	REF	1
8935	blaize horner reich	REF	1
8936	gary w. dickson	REF	1
8937	william r. king	REF	1
8938	raymond papp	REF	1
8939	hans oppelland	REF	1
8940	joseph williams	REF	1
8941	peter todd	REF	1
8942	paul chwelos	REF	1
8943	robbie nakatsu	REF	1
8944	izak banbasat	REF	1
8945	dorothy e. leidner	REF	5
8946	mark a. fuller	REF	1
8947	joyce j. elam	REF	2
8948	maryam alavi	REF	1
8949	sven carlsson	REF	1
8950	s. a. carlsson	REF	1
8951	d. e. leidner	REF	1
8952	eva onaindia	REF	17
8953	alfons crespo	REF	6
8954	miguel rebollo	REF	3
8955	ana garcia-fornes	REF	7
8956	ismael ripoll	REF	3
8957	d. gallardo	REF	2
8958	l. hernandez	REF	2
8959	eliseo marzal	REF	6
8960	laura sebastia	REF	6
8961	oscar sapena	REF	3
8962	antonio garrido	REF	1
8963	carlos carrascosa	REF	2
8964	miguel a. hernandez	REF	1
8965	thomas chehire	REF	1
8966	e. chatzidakis	REF	1
8967	p. m. black	REF	1
8968	gisele l. pappa	REF	1
8969	alex alves freitas	REF	29
8970	celso a. a. kaestner	REF	4
8971	otavio larsen	REF	1
8972	julio c. nievola	REF	4
8973	deborah r. carvalho	REF	3
8974	joel larocca neto	REF	2
8975	alexandre santos	REF	1
8976	christina s. fertig	REF	1
8977	lucia v. r. arruda	REF	1
8978	simon h. lavington	REF	2
8979	carem c. fabris	REF	1
8980	brian drabble	REF	1
8981	laurent chaudron	REF	1
8982	catherine tessier	REF	1
8983	sue abu-hakima	REF	1
8984	steven willmott	REF	1
8985	jim austin	REF	1
8986	boi faltings	REF	1
8987	gerhard friedrich	REF	1
8988	ulises cortes	REF	1
8989	miquel sanchez-marre	REF	1
8990	irma becerra-fernandez	REF	1
8991	hector munoz-avila	REF	1
8992	aditya ghose	REF	1
8993	tim menzies	REF	1
8994	ken satoh	REF	31
8995	mary elaine califf	REF	1
8996	michael cox	REF	2
8997	patrick brezillon	REF	1
8998	jean-charles pomerol	REF	1
8999	roy m. turner	REF	1
9000	elise h. turner	REF	1
9001	fernando e. b. otero	REF	3
9002	monique m. s. silva	REF	2
9003	monique m. s. silvia	REF	1
9004	rafael s. parpinelli	REF	2
9005	heitor s. lopes	REF	5
9006	edgar noda	REF	1
9007	celia c. bojarczuk	REF	2
9008	wesley romao	REF	1
9009	roberto c. s. pacheco	REF	1
9010	roberto r. f. mendes	REF	1
9011	fabricio de b. voznika	REF	1
9012	otavio larsern	REF	1
9013	alex a. freitas	REF	3
9014	jon timmis	REF	2
9015	andrew secker	REF	1
9016	victor r. l. shen	REF	1
9017	tzer-shyong chen	REF	1
9018	v. r. l. shen	REF	1
9019	villie morocho	REF	3
9020	felix saltor	REF	3
9021	lluis perez-vidal	REF	4
9022	anna puig	REF	1
9023	dani tost	REF	1
9024	robert joan-arinyo	REF	4
9025	l. perez-vidal	REF	1
9026	josep vilaplana-pasto	REF	3
9027	antoni soto-riera	REF	2
9028	s. vila-marta	REF	2
9029	denis hommais	REF	3
9030	frederic petrot	REF	7
9031	marcello duhalde	REF	1
9032	alain greiner	REF	2
9033	jean-yves brunel	REF	3
9034	w. m. kruijtzer	REF	1
9035	h. j. h. n. kenter	REF	1
9036	l. pasquier	REF	1
9037	e. a. de kock	REF	1
9038	w. j. m. smits	REF	1
9039	ivan auge	REF	1
9040	ludovic jacomme	REF	1
9041	rajesh k. bawa	REF	1
9042	pascal gomez	REF	1
9043	l. bray	REF	1
9044	jean-paul arcangeli	REF	3
9045	patrick salle	REF	1
9046	christian pomian	REF	2
9047	j. arcangeli	REF	1
9048	c. maurel	REF	1
9049	f. migeon	REF	1
9050	hsiao-ping tseng	REF	1
9051	carl sechen	REF	2
9052	john cohn	REF	1
9053	antun domic	REF	1
9054	jean-pierre schoellkopf	REF	1
9055	bing j. sheu	REF	1
9056	nancy nettleton	REF	1
9057	john m. cohn	REF	1
9058	ed cheng	REF	1
9059	sang wang	REF	1
9060	eric nequist	REF	1
9061	lou scheffer	REF	1
9062	douglas stott parker jr.	REF	4
9063	gerard rudisin	REF	2
9064	allen stoughton	REF	2
9065	bruce j. walker	REF	2
9066	evelyn walton	REF	2
9067	johanna m. chow	REF	2
9068	david a. edwards	REF	6
9069	stephen kiser	REF	2
9070	charles s. kline	REF	2
9071	roland n. ibbett	REF	1
9072	t. p. hopkins	REF	1
9073	c. k. cadogan	REF	1
9074	d. a. train	REF	1
9075	martin s. mckendry	REF	1
9076	victoria stavridou	REF	1
9077	howard barringer	REF	1
9078	stephen b. furber	REF	2
9079	jim d. garside	REF	1
9080	t. d. spiers	REF	1
9081	d. a. edwards	REF	2
9082	w. j. bainbridge	REF	1
9083	w. b. toms	REF	1
9084	nick s. holliman	REF	1
9085	chung-ming wang	REF	1
9086	peter m. dew	REF	24
9087	paul m. selwood	REF	4
9088	martin berzins	REF	5
9089	lydia m. s. lau	REF	3
9090	craig a. adams	REF	1
9091	christine leigh	REF	2
9092	jonathan m. nash	REF	11
9093	john r. davy	REF	5
9094	david t. morris	REF	1
9095	david mallon	REF	1
9096	neal p. juster	REF	1
9097	john maxfield	REF	1
9098	stephen taylor	REF	1
9099	martin fitchie	REF	1
9100	william j. ion	REF	1
9101	jeff zhao	REF	1
9102	martin thompson	REF	1
9103	hossain deldari	REF	1
9104	martin e. dyer	REF	4
9105	ping liu	REF	1
9106	jayne curson	REF	2
9107	k. benmohammed-mahieddine	REF	2
9108	m. kara	REF	3
