fr_id:START_ID	to_id:END_ID	fr_val:string	to_val:string	type:TYPE	val:int
587	1911	5950	v. r. lesser	RID_REF	2
726	2112	7420	v. santiba ~ nez	RID_REF	1
888	2320	9100	v. saraswat	RID_REF	1
1025	2505	10480	v. torre	RID_REF	1
356	1621	3640	v.p. gilbert	RID_REF	1
486	1773	4940	v.s. johnston	RID_REF	1
825	2243	8450	v.s. ramachandran	RID_REF	1
990	2460	10120	v.s. subrahmanian	RID_REF	1
649	2012	6620	vadim maslov	RID_REF	1
1053	2542	10770	verbruggen h.b.	RID_REF	1
1057	2547	10810	verri a.	RID_REF	1
141	1348	1440	vineet buch	RID_REF	1
1047	2537	10710	w van de velde	RID_REF	1
91	1284	920	w. bibel	RID_REF	3
380	1650	3880	w. e. l. grimson	RID_REF	2
382	1652	3900	w. gropp	RID_REF	1
1123	2641	11480	w. h. wolberg	RID_REF	1
471	1755	4790	w. k. jackson	RID_REF	1
581	1904	5890	w. lehnert	RID_REF	1
609	1951	6170	w. lin	RID_REF	1
739	2127	7550	w. ogryczack	RID_REF	1
799	2211	8160	w. pohl	RID_REF	1
944	2400	9670	w. simoens	RID_REF	1
989	2459	10110	w. stuetzle.	RID_REF	1
1047	2536	10710	w. van de velde	RID_REF	1
555	1872	5650	w. van laer	RID_REF	3
100	1293	1010	w. w. bledsoe	RID_REF	1
1082	2580	11060	w. ward	RID_REF	2
1115	2628	11400	w. winsborough	RID_REF	1
1123	2639	11480	w. wolberg	RID_REF	1
1150	2672	11750	w. zhang	RID_REF	6
1123	2642	11480	w.h. wolberg	RID_REF	1
746	2136	7620	w.j. ong	RID_REF	1
1078	2575	11020	waltz d.	RID_REF	1
1086	2586	11110	weare r. f.	RID_REF	2
1065	2559	10890	werner vogels	RID_REF	1
1100	2609	11250	whitehead s.	RID_REF	1
1076	2571	11000	william a. wallace	RID_REF	1
813	2230	8310	william pugh	RID_REF	1
195	1417	1980	william w. cohen	RID_REF	1
1146	2667	11710	wlodek zadrozny	RID_REF	1
1123	2640	11480	wolberg wh	RID_REF	1
1080	2578	11040	x. wang	RID_REF	1
1143	2664	11680	x. yu	RID_REF	1
157	1369	1600	y cao	RID_REF	1
30	1202	310	y. anzai	RID_REF	3
152	1363	1550	y. byun	RID_REF	1
157	1370	1600	y. cao	RID_REF	1
567	1887	5770	y. lashkari	RID_REF	4
577	1900	5850	y. lecun	RID_REF	2
699	2083	7150	y. moses	RID_REF	1
711	2096	7270	y. nakamura	RID_REF	1
815	2232	8330	y. qiao	RID_REF	1
836	2257	8560	y. ravin	RID_REF	1
937	2387	9590	y. shin	RID_REF	2
939	2389	9610	y. shoham	RID_REF	1
1127	2647	11520	y. wu	RID_REF	2
1151	2673	11760	y. zhang	RID_REF	1
516	1818	5260	yaakov kerner	RID_REF	1
836	2258	8560	yael ravin	RID_REF	1
567	1888	5770	yezdi lashkari	RID_REF	3
782	2189	7990	yongyuth permpoontanalarp	RID_REF	1
30	1203	310	yuichiro anzai	RID_REF	2
247	1482	2510	yves demazeau	RID_REF	1
618	1965	6290	z. - q. luo	RID_REF	3
222	1455	2260	z. cui	RID_REF	3
614	1961	6240	z. li	RID_REF	2
680	2053	6930	z. michalewicz	RID_REF	1
770	2166	7870	z. pawlak	RID_REF	1
1153	2676	11780	z. zhong	RID_REF	1
770	2167	7870	zdzislaw pawlak	RID_REF	1
1161	2685	a aamodt	a	REF_TKN	1
2246	2685	a ram	a	REF_TKN	1
1162	2685	a. aamodt	a	REF_TKN	1
1195	2685	a. angern	a	REF_TKN	1
1231	2685	a. b. baker	a	REF_TKN	1
2199	2685	a. b. philips	a	REF_TKN	1
1227	2685	a. baddeley	a	REF_TKN	1
1248	2685	a. barto	a	REF_TKN	1
1291	2685	a. blake	a	REF_TKN	1
1302	2685	a. borgida	a	REF_TKN	1
1304	2685	a. borning	a	REF_TKN	1
1333	2685	a. brink	a	REF_TKN	1
1389	2685	a. chien	a	REF_TKN	1
1478	2685	a. delcher	a	REF_TKN	1
2477	2685	a. et al. takeuchi	a	REF_TKN	1
1554	2685	a. farquhar	a	REF_TKN	1
1578	2685	a. fournier	a	REF_TKN	1
1251	2685	a. g barto	a	REF_TKN	1
1250	2685	a. g. barto	a	REF_TKN	1
1418	2685	a. g. cohn	a	REF_TKN	1
1833	2685	a. h. klopf	a	REF_TKN	1
1707	2685	a. heydon	a	REF_TKN	1
1759	2685	a. jain	a	REF_TKN	1
2126	2685	a. jefferson offutt	a	REF_TKN	1
1973	2685	a. k. mackworth	a	REF_TKN	1
1815	2685	a. kelly	a	REF_TKN	1
1163	2685	a. l. abbott	a	REF_TKN	1
1881	2685	a. lanitis	a	REF_TKN	1
1883	2685	a. lansky	a	REF_TKN	1
2585	2685	a. m. waxman	a	REF_TKN	1
1969	2685	a. macdonald	a	REF_TKN	1
2000	2685	a. marcus	a	REF_TKN	1
2039	2685	a. meisels	a	REF_TKN	1
2040	2685	a. mendelzon	a	REF_TKN	1
2080	2685	a. moore	a	REF_TKN	1
2101	2685	a. nayeem	a	REF_TKN	1
2129	2685	a. ohare	a	REF_TKN	1
2153	2685	a. palmer	a	REF_TKN	1
2186	2685	a. pentland	a	REF_TKN	1
2200	2685	a. philips	a	REF_TKN	1
2225	2685	a. prince	a	REF_TKN	1
1637	2685	a. r. golding	a	REF_TKN	1
2240	2685	a. rajput	a	REF_TKN	1
2247	2685	a. ram	a	REF_TKN	1
2255	2685	a. rauzy	a	REF_TKN	1
1664	2685	a. s. gunawan	a	REF_TKN	1
2226	2685	a. s. prince	a	REF_TKN	1
2251	2685	a. s. rao	a	REF_TKN	1
2479	2685	a. s. tanenbaum	a	REF_TKN	1
2590	2685	a. s. weigend	a	REF_TKN	1
2322	2685	a. sassano	a	REF_TKN	1
2353	2685	a. schwartz	a	REF_TKN	1
2412	2685	a. skjellum	a	REF_TKN	1
2415	2685	a. sloman	a	REF_TKN	1
2418	2685	a. smith	a	REF_TKN	1
2464	2685	a. supalov.	a	REF_TKN	1
2500	2685	a. tits	a	REF_TKN	1
2518	2685	a. tversky	a	REF_TKN	1
1582	2685	a. u frank	a	REF_TKN	1
1581	2685	a. u. frank	a	REF_TKN	1
1651	2685	a. v. groenink	a	REF_TKN	1
2540	2685	a. varshney	a	REF_TKN	1
2546	2685	a. verri	a	REF_TKN	1
2078	2685	a. w. moore	a	REF_TKN	1
2566	2685	a. waibel	a	REF_TKN	1
2567	2685	a. walker	a	REF_TKN	1
2634	2685	a. witkin	a	REF_TKN	1
1921	2685	a. y. levy	a	REF_TKN	1
1966	2685	a.a. lushnikov	a	REF_TKN	1
1966	2685	a.a. lushnikov	a	REF_TKN	2
1868	2685	a.d. kwok	a	REF_TKN	1
2417	2685	a.f.m. smith	a	REF_TKN	1
1249	2685	a.g. barto	a	REF_TKN	1
1221	2685	a.j. ayer	a	REF_TKN	1
2145	2685	a.j. otoole	a	REF_TKN	1
2643	2685	a.k.c. wong	a	REF_TKN	1
1884	2685	a.l. lansky	a	REF_TKN	1
2663	2685	a.l. yuille	a	REF_TKN	1
2278	2685	a.m. richter	a	REF_TKN	1
1245	2685	a.r. barron	a	REF_TKN	1
2564	2685	a.r. wagner	a	REF_TKN	1
2252	2685	a.s. rao	a	REF_TKN	1
2077	2685	a.w. moore	a	REF_TKN	1
2091	2685	b.a. myers	a	REF_TKN	2
1855	2685	b.j.a krose	a	REF_TKN	3
1856	2685	b.j.a. krose	a	REF_TKN	3
1247	2685	barto a.g.	a	REF_TKN	2
1576	2685	d. a. forsyth	a	REF_TKN	2
2162	2685	d. a. patterson	a	REF_TKN	2
2248	2685	d. a. randell	a	REF_TKN	2
2422	2685	d. a. smith	a	REF_TKN	2
1920	2685	g.-a. levow	a	REF_TKN	2
1885	2685	g.a. lanzarone	a	REF_TKN	2
2334	2685	h. a. scheraga	a	REF_TKN	2
2401	2685	h. a. simon	a	REF_TKN	2
1806	2685	h.a. kautz	a	REF_TKN	2
1804	2685	henry a. kautz	a	REF_TKN	2
2299	2685	henry a. rowley	a	REF_TKN	2
1312	2685	j. a. boyan	a	REF_TKN	2
1406	2685	j. a. clouse	a	REF_TKN	2
1583	2685	j. a. franklin	a	REF_TKN	2
1314	2685	j.a. boyan	a	REF_TKN	2
1405	2685	j.a. clouse	a	REF_TKN	2
1403	2685	jeffery a. clouse	a	REF_TKN	2
1476	2685	k.a. deffenbacher	a	REF_TKN	2
2333	2685	k.a. schepsle	a	REF_TKN	2
1409	2685	l. a. codispoti	a	REF_TKN	2
2288	2685	l. a. roggman	a	REF_TKN	2
2614	2685	m. a. wiering	a	REF_TKN	2
2212	2685	m.a. pokorny	a	REF_TKN	2
1949	2685	mark a. linton	a	REF_TKN	2
1295	2685	matthias a. blumrich	a	REF_TKN	2
1670	2685	p. a. hadfield	a	REF_TKN	2
1697	2685	r. a. helzerman	a	REF_TKN	2
2024	2685	r. a. mccallum	a	REF_TKN	2
2050	2685	r. a. meyer	a	REF_TKN	2
2490	2685	r. a. thaler	a	REF_TKN	2
2272	2685	r.a. rescorla	a	REF_TKN	2
1483	2685	richard a. demillo	a	REF_TKN	2
2051	2685	robert a. meyer	a	REF_TKN	2
1645	2685	s. a. grant	a	REF_TKN	2
2435	2685	s. a. solla	a	REF_TKN	2
1375	2685	t. a. cartwright	a	REF_TKN	2
2321	2685	v. a. saraswat	a	REF_TKN	2
2547	2685	verri a.	a	REF_TKN	2
2571	2685	william a. wallace	a	REF_TKN	2
1161	2684	a aamodt	aamodt	REF_TKN	2
1162	2684	a. aamodt	aamodt	REF_TKN	2
1160	2684	agnar aamodt	aamodt	REF_TKN	2
1874	3353	aarno lahtola	aarno	REF_TKN	1
1499	3011	abbe don	abbe	REF_TKN	1
1163	2687	a. l. abbott	abbott	REF_TKN	3
1164	2687	m. r. abbott	abbott	REF_TKN	3
1165	2691	h. abdi	abdi	REF_TKN	2
2323	3736	abdul sattar	abdul	REF_TKN	1
1166	2693	s. abu-hakima	abu	REF_TKN	2
1167	2695	m. acheroy	acheroy	REF_TKN	2
1170	2697	d. ackley	ackley	REF_TKN	2
1168	2697	d. h. ackley	ackley	REF_TKN	3
1169	2697	david h. ackley	ackley	REF_TKN	3
1171	2699	s. adali	adali	REF_TKN	2
1555	3061	adam farquhar	adam	REF_TKN	1
1656	3061	adam grove	adam	REF_TKN	1
1616	3113	aditya k. ghose	aditya	REF_TKN	1
1160	2683	agnar aamodt	agnar	REF_TKN	1
1173	2701	aha d.w.	aha	REF_TKN	1
1172	2701	d. w. aha	aha	REF_TKN	3
1174	2703	t. ahmed	ahmed	REF_TKN	2
1175	2704	r. ahn	ahn	REF_TKN	2
1176	2706	n. ahuja	ahuja	REF_TKN	2
1177	2708	v. ajjanagadde	ajjanagadde	REF_TKN	2
2477	2724	a. et al. takeuchi	al	REF_TKN	3
1189	2724	k. k. al-taha	al	REF_TKN	3
1808	3295	alan kay	alan	REF_TKN	1
1178	2709	r. aleliunas	aleliunas	REF_TKN	2
1179	2709	romas aleliunas	aleliunas	REF_TKN	2
1303	2835	alex borgida	alex	REF_TKN	1
2185	2835	alex pentland	alex	REF_TKN	1
2262	3680	alexander reinefeld	alexander	REF_TKN	1
1180	2712	j.j. alfares	alfares	REF_TKN	3
1181	2714	p. alfeld	alfeld	REF_TKN	2
1612	3108	alfonso gerevini	alfonso	REF_TKN	1
2313	3727	j. alfredo sanchez	alfredo	REF_TKN	2
1667	3168	ouzden guur-ali	ali	REF_TKN	3
1182	2716	b.p allen	allen	REF_TKN	3
1183	2716	j. allen	allen	REF_TKN	2
1184	2716	james f. allen	allen	REF_TKN	3
1185	2719	r. alonso	alonso	REF_TKN	2
1186	2720	r. alpert	alpert	REF_TKN	2
1187	2720	richard alpert	alpert	REF_TKN	2
1188	2722	h. alshawi	alshawi	REF_TKN	2
1190	2726	k.-d. althoff	althoff	REF_TKN	3
2530	3903	alvaro del val	alvaro	REF_TKN	1
1191	2727	s. amarel	amarel	REF_TKN	2
1882	3361	amy l. lansky	amy	REF_TKN	1
2250	3669	anand s. rao	anand	REF_TKN	1
1192	2728	r. anbil	anbil	REF_TKN	2
1194	2730	c. anderson	anderson	REF_TKN	2
1193	2730	c. w. anderson	anderson	REF_TKN	3
1530	3036	andreas eisele	andreas	REF_TKN	1
2198	3471	andrew b. philips	andrew	REF_TKN	1
2020	3471	andrew mayer	andrew	REF_TKN	1
2079	3471	andrew w. moore	andrew	REF_TKN	1
2633	3471	andrew witkin	andrew	REF_TKN	1
2023	3471	r. andrew mccallum	andrew	REF_TKN	2
1286	2815	angelos bilas	angelos	REF_TKN	1
1195	2731	a. angern	angern	REF_TKN	2
1254	2785	anindya basu	anindya	REF_TKN	1
2119	3558	ann nicholson	ann	REF_TKN	1
2128	3370	anthony ohare	anthony	REF_TKN	1
1893	3370	anthony t. laundrie	anthony	REF_TKN	1
2354	3760	anton schwartz	anton	REF_TKN	1
1196	2732	antonisse	antonisse	REF_TKN	1
1199	2732	h. j. antonisse	antonisse	REF_TKN	3
1200	2732	j antonisse	antonisse	REF_TKN	2
1198	2732	j. antonisse	antonisse	REF_TKN	2
1197	2732	jim antonisse	antonisse	REF_TKN	2
1201	2735	arto anttila	anttila	REF_TKN	2
1202	2737	y. anzai	anzai	REF_TKN	2
1203	2737	yuichiro anzai	anzai	REF_TKN	2
1204	2739	j.n. aparcio	aparcio	REF_TKN	3
1205	2740	j. l. arcos	arcos	REF_TKN	3
1206	2742	michael arent	arent	REF_TKN	2
1207	2743	s. arikawa	arikawa	REF_TKN	2
1208	2745	e. armengol	armengol	REF_TKN	2
1201	2734	arto anttila	arto	REF_TKN	1
1209	2746	j. r. arvo	arvo	REF_TKN	3
1210	2747	m. asada	asada	REF_TKN	2
1211	2747	minoru asada	asada	REF_TKN	2
1212	2749	h. asama	asama	REF_TKN	2
1213	2750	j. aseltine	aseltine	REF_TKN	2
1217	2752	c. atkeson	atkeson	REF_TKN	2
1215	2752	c. g. atkeson	atkeson	REF_TKN	3
1214	2752	c.g. atkeson	atkeson	REF_TKN	3
1216	2752	christopher g. atkeson	atkeson	REF_TKN	3
2561	3932	atro voutilainen	atro	REF_TKN	1
1218	2754	e. auriol	auriol	REF_TKN	2
1219	2755	p. avesani	avesani	REF_TKN	2
1220	2755	paolo avesani	avesani	REF_TKN	2
1221	2757	a.j. ayer	ayer	REF_TKN	3
1222	2759	flavio s. azevedo	azevedo	REF_TKN	3
1231	2715	a. b. baker	b	REF_TKN	2
2199	2715	a. b. philips	b	REF_TKN	2
2198	2715	andrew b. philips	b	REF_TKN	2
2419	2715	b c smith	b	REF_TKN	1
2044	2715	b t messmer	b	REF_TKN	1
1255	2715	b. battaile	b	REF_TKN	1
1256	2715	b. bauer	b	REF_TKN	1
1263	2715	b. bell	b	REF_TKN	1
1267	2715	b. bennett	b	REF_TKN	1
1283	2715	b. bhattacharya	b	REF_TKN	1
1294	2715	b. bloom	b	REF_TKN	1
1298	2715	b. boguraev	b	REF_TKN	1
1339	2715	b. brown	b	REF_TKN	1
1346	2715	b. buchanan	b	REF_TKN	1
1379	2715	b. chandrasekaran	b	REF_TKN	1
1386	2715	b. cheng	b	REF_TKN	1
1458	2715	b. dambrosio	b	REF_TKN	1
1493	2715	b. digney	b	REF_TKN	1
1756	2715	b. e. jacobs	b	REF_TKN	1
1579	2715	b. fox	b	REF_TKN	1
1592	2715	b. fronhofer	b	REF_TKN	1
1343	2715	b. g. buchanan	b	REF_TKN	1
1597	2715	b. gamback	b	REF_TKN	1
1653	2715	b. grosof	b	REF_TKN	1
1740	2715	b. humphreys	b	REF_TKN	1
1751	2715	b. ives	b	REF_TKN	1
1858	2715	b. j. kuipers	b	REF_TKN	1
2025	2715	b. j. mccarragher	b	REF_TKN	1
1859	2715	b. kuipers	b	REF_TKN	1
1894	2715	b. laurel	b	REF_TKN	1
1384	2715	b. le charlier	b	REF_TKN	1
1899	2715	b. leclaire	b	REF_TKN	1
1906	2715	b. leng	b	REF_TKN	1
1907	2715	b. lenzmann	b	REF_TKN	1
1960	2715	b. livezey	b	REF_TKN	1
1959	2715	b. livezy	b	REF_TKN	1
2420	2715	b. m. smith	b	REF_TKN	1
1990	2715	b. maigret	b	REF_TKN	1
2010	2715	b. masand	b	REF_TKN	1
2021	2715	b. mayoh	b	REF_TKN	1
2029	2715	b. mccune	b	REF_TKN	1
2086	2715	b. mukherjee	b	REF_TKN	1
2090	2715	b. myers	b	REF_TKN	1
2092	2715	b. nadel	b	REF_TKN	1
2093	2715	b. nado	b	REF_TKN	1
2105	2715	b. nebel	b	REF_TKN	1
2164	2715	b. patty	b	REF_TKN	1
2179	2715	b. pell	b	REF_TKN	1
2217	2715	b. potter	b	REF_TKN	1
2223	2715	b. pravin	b	REF_TKN	1
2256	2715	b. ravindran	b	REF_TKN	1
2352	2715	b. schunck	b	REF_TKN	1
2365	2715	b. selman	b	REF_TKN	1
2388	2715	b. shneiderman	b	REF_TKN	1
2421	2715	b. smith	b	REF_TKN	1
2430	2715	b. smyth	b	REF_TKN	1
2461	2715	b. suhm	b	REF_TKN	1
2519	2715	b. tversky	b	REF_TKN	1
2545	2715	b. verplank	b	REF_TKN	1
2618	2715	b. williams	b	REF_TKN	1
2649	2715	b. yandell	b	REF_TKN	1
2091	2715	b.a. myers	b	REF_TKN	1
1345	2715	b.g. buchanan	b	REF_TKN	1
2294	2715	b.h. ross	b	REF_TKN	1
1855	2715	b.j.a krose	b	REF_TKN	1
1856	2715	b.j.a. krose	b	REF_TKN	1
1182	2715	b.p allen	b	REF_TKN	1
1596	2715	b.r. gaines	b	REF_TKN	1
2680	2715	c. b. zoltowski	b	REF_TKN	2
2411	2715	d. b. skalak	b	REF_TKN	2
2201	2715	d.b philips	b	REF_TKN	2
1898	2715	d.b. leake	b	REF_TKN	2
1344	2715	g. b. buchanan	b	REF_TKN	2
1462	2715	g.b. dantzig	b	REF_TKN	2
2516	2715	i. b. turksen	b	REF_TKN	2
2656	2715	k. b. yoon	b	REF_TKN	2
2657	2715	k.b. yoon	b	REF_TKN	2
1232	2715	m. b. balachandran	b	REF_TKN	2
1234	2715	m. b. balachandran,	b	REF_TKN	2
2283	2715	m. b. ring	b	REF_TKN	2
2550	2715	marc b. vilain	b	REF_TKN	2
2555	2715	paul m. b. vitanyi	b	REF_TKN	3
1871	2715	peter b. ladkin	b	REF_TKN	2
2498	2715	s.b. thrun	b	REF_TKN	2
2497	2715	sebastian b. thrun	b	REF_TKN	2
2542	2715	verbruggen h.b.	b	REF_TKN	3
2534	3908	j van baalen	baalen	REF_TKN	3
1223	2760	babuska r.	babuska	REF_TKN	1
1225	2762	f. bacchus	bacchus	REF_TKN	2
1224	2762	fahiem bacchus	bacchus	REF_TKN	2
1226	2763	c. backstrom	backstrom	REF_TKN	2
1227	2764	a. baddeley	baddeley	REF_TKN	2
1228	2765	r. bagnara	bagnara	REF_TKN	2
1230	2766	l. c. baird	baird	REF_TKN	3
1229	2766	l.c. baird	baird	REF_TKN	3
1231	2767	a. b. baker	baker	REF_TKN	3
1232	2768	m. b. balachandran	balachandran	REF_TKN	3
1234	2768	m. b. balachandran,	balachandran	REF_TKN	3
1233	2768	m. balachandran	balachandran	REF_TKN	2
1235	2769	e. balas	balas	REF_TKN	2
1236	2770	j.m. baldwin	baldwin	REF_TKN	3
1239	2772	ballard d.	ballard	REF_TKN	1
1238	2772	d. h. ballard	ballard	REF_TKN	3
1237	2772	dana h. ballard	ballard	REF_TKN	3
1240	2774	shumeet baluja	baluja	REF_TKN	2
1241	2775	t. banchoff	banchoff	REF_TKN	2
1242	2779	m. garca de la banda	banda	REF_TKN	5
1600	2779	m. j. garca de la banda garca	banda	REF_TKN	6
1244	2780	bankert r.l.	bankert	REF_TKN	1
1243	2780	r. l. bankert	bankert	REF_TKN	3
1245	2781	a.r. barron	barron	REF_TKN	3
1246	2781	r.l. barron	barron	REF_TKN	3
1248	2782	a. barto	barto	REF_TKN	2
1251	2782	a. g barto	barto	REF_TKN	3
1250	2782	a. g. barto	barto	REF_TKN	3
1249	2782	a.g. barto	barto	REF_TKN	3
1247	2782	barto a.g.	barto	REF_TKN	1
1252	2783	j. barwise	barwise	REF_TKN	2
1253	2783	jon barwise	barwise	REF_TKN	2
1254	2786	anindya basu	basu	REF_TKN	2
1255	2787	b. battaile	battaile	REF_TKN	2
1256	2788	b. bauer	bauer	REF_TKN	2
1257	2788	m. bauer	bauer	REF_TKN	2
1258	2789	s. bayerl	bayerl	REF_TKN	2
1259	2790	c. beck	beck	REF_TKN	2
1260	2791	s. becker	becker	REF_TKN	2
1261	2793	p. van beek	beek	REF_TKN	3
1262	2793	peter van beek	beek	REF_TKN	3
1263	2795	b. bell	bell	REF_TKN	2
1264	2795	p.c. bell	bell	REF_TKN	3
1265	2795	s. bell	bell	REF_TKN	2
1266	2796	h. benbrahim	benbrahim	REF_TKN	2
1267	2797	b. bennett	bennett	REF_TKN	2
1268	2797	kristin p. bennett	bennett	REF_TKN	3
1269	2799	bereiter c	bereiter	REF_TKN	1
1271	2800	h. berenji	berenji	REF_TKN	2
1270	2800	h. r. berenji	berenji	REF_TKN	3
1272	2800	h.r. berenji	berenji	REF_TKN	3
1273	2801	h. berghuis	berghuis	REF_TKN	2
1274	2802	r. bergmann	bergmann	REF_TKN	2
1275	2803	d. berleant	berleant	REF_TKN	2
1276	2804	m. bern	bern	REF_TKN	2
2106	3544	bernhard nebel	bernhard	REF_TKN	1
1277	2805	berns k.	berns	REF_TKN	1
1278	2806	d. bertsekas.	bertsekas	REF_TKN	2
1279	2807	c. bessiere	bessiere	REF_TKN	2
1280	2808	s. betge-brezetz	betge	REF_TKN	2
1281	2810	r. j. beun	beun	REF_TKN	3
1282	2811	d. beymer	beymer	REF_TKN	2
1283	2812	b. bhattacharya	bhattacharya	REF_TKN	2
1284	2813	w. bibel	bibel	REF_TKN	2
1285	2814	michael bieber	bieber	REF_TKN	2
1286	2816	angelos bilas	bilas	REF_TKN	2
1287	2819	thomas o. binford	binford	REF_TKN	3
1288	2821	lawrence birnbaum	birnbaum	REF_TKN	2
1289	2822	r. bisio	bisio	REF_TKN	2
1290	2823	s. bistarelli	bistarelli	REF_TKN	2
1291	2824	a. blake	blake	REF_TKN	2
1292	2825	d. blasco	blasco	REF_TKN	2
1293	2826	w. w. bledsoe	bledsoe	REF_TKN	3
1294	2827	b. bloom	bloom	REF_TKN	2
1297	2829	m. blumrich	blumrich	REF_TKN	2
1295	2829	matthias a. blumrich	blumrich	REF_TKN	3
1296	2829	matthias blumrich	blumrich	REF_TKN	2
1298	2830	b. boguraev	boguraev	REF_TKN	2
1299	2831	p. bonissone	bonissone	REF_TKN	2
1300	2832	c. r. booth	booth	REF_TKN	3
1301	2833	t. borghuis	borghuis	REF_TKN	2
1302	2834	a. borgida	borgida	REF_TKN	2
1303	2834	alex borgida	borgida	REF_TKN	2
1304	2836	a. borning	borning	REF_TKN	2
1305	2837	s. bose	bose	REF_TKN	2
1306	2838	d. boulanger	boulanger	REF_TKN	2
1307	2839	g. bouma	bouma	REF_TKN	2
1308	2841	didier bourigault	bourigault	REF_TKN	2
1309	2843	craig boutilier	boutilier	REF_TKN	2
1310	2845	kevin bowyer	bowyer	REF_TKN	2
1311	2846	g. e. p. box	box	REF_TKN	4
1312	2847	j. a. boyan	boyan	REF_TKN	3
1313	2847	j. boyan	boyan	REF_TKN	2
1314	2847	j.a. boyan	boyan	REF_TKN	3
1315	2848	r. brachman	brachman	REF_TKN	2
1317	2848	r. j. brachman	brachman	REF_TKN	3
1316	2848	ronald j. brachman	brachman	REF_TKN	3
1318	2850	g. bradshaw	bradshaw	REF_TKN	2
1320	2851	s. j bradtke	bradtke	REF_TKN	3
1321	2851	s. j. bradtke	bradtke	REF_TKN	3
1319	2851	s.j. bradtke	bradtke	REF_TKN	3
1322	2852	m. braeuer	braeuer	REF_TKN	2
1323	2853	g. brajinik	brajinik	REF_TKN	2
1324	2854	g. brajnik	brajnik	REF_TKN	2
1326	2856	k branting	branting	REF_TKN	2
1325	2856	karl branting	branting	REF_TKN	2
1327	2857	p. brazdil	brazdil	REF_TKN	2
1328	2858	m. r. brent	brent	REF_TKN	3
1329	2859	j. bresina	bresina	REF_TKN	2
1330	2861	gerhard brewka	brewka	REF_TKN	2
1280	2809	s. betge-brezetz	brezetz	REF_TKN	3
1331	2862	p. brezillon	brezillon	REF_TKN	2
2216	3639	brian potter	brian	REF_TKN	1
1332	2863	j. c. brigham	brigham	REF_TKN	3
2011	3462	brij masand	brij	REF_TKN	1
1333	2864	a. brink	brink	REF_TKN	2
1334	2864	k. h.brink	brink	REF_TKN	3
1335	2865	e. briscoe	briscoe	REF_TKN	2
1336	2866	k brner	brner	REF_TKN	2
1337	2868	jr. f. p. brooks	brooks	REF_TKN	4
1338	2869	p. s. brouwer	brouwer	REF_TKN	3
1339	2870	b. brown	brown	REF_TKN	2
1857	3338	bruce krulwich	bruce	REF_TKN	1
2215	3338	bruce porter	bruce	REF_TKN	1
1340	2871	r. brunelli	brunelli	REF_TKN	2
1341	2872	m. bruynooghe	bruynooghe	REF_TKN	2
1342	2874	u. bub	bub	REF_TKN	2
1348	2877	vineet buch	buch	REF_TKN	2
1346	2875	b. buchanan	buchanan	REF_TKN	2
1343	2875	b. g. buchanan	buchanan	REF_TKN	3
1345	2875	b.g. buchanan	buchanan	REF_TKN	3
1344	2875	g. b. buchanan	buchanan	REF_TKN	3
1347	2875	m. buchanan	buchanan	REF_TKN	2
1349	2878	buijtenen w.m.	buijtenen	REF_TKN	1
1350	2879	h bunke	bunke	REF_TKN	2
1351	2880	h. bunt	bunt	REF_TKN	2
1353	2883	h.-j. burckert	burckert	REF_TKN	3
1352	2883	hans-jurgen burckert	burckert	REF_TKN	3
1354	2884	g. burel	burel	REF_TKN	2
1355	2885	burke e. k.	burke	REF_TKN	1
1356	2886	m.c. burl	burl	REF_TKN	3
1359	2888	burstein m. h.	burstein	REF_TKN	1
1358	2888	m burstein	burstein	REF_TKN	2
1357	2888	mark h. burstein	burstein	REF_TKN	3
1360	2889	p.j. burt	burt	REF_TKN	3
1361	2890	r. byrd	byrd	REF_TKN	2
1362	2890	roy byrd	byrd	REF_TKN	2
1363	2892	y. byun	byun	REF_TKN	2
2643	2729	a.k.c. wong	c	REF_TKN	3
2419	2729	b c smith	c	REF_TKN	2
1269	2729	bereiter c	c	REF_TKN	2
1823	2729	c. & kindermann	c	REF_TKN	1
1194	2729	c. anderson	c	REF_TKN	1
1217	2729	c. atkeson	c	REF_TKN	1
2680	2729	c. b. zoltowski	c	REF_TKN	1
1226	2729	c. backstrom	c	REF_TKN	1
1259	2729	c. beck	c	REF_TKN	1
1279	2729	c. bessiere	c	REF_TKN	1
1368	2729	c. caldwell	c	REF_TKN	1
1380	2729	c. chang	c	REF_TKN	1
1388	2729	c. chiang	c	REF_TKN	1
1410	2729	c. codognet	c	REF_TKN	1
1512	2729	c. dubnicki	c	REF_TKN	1
1905	2729	c. e. leiserson	c	REF_TKN	1
1586	2729	c. freksa	c	REF_TKN	1
1215	2729	c. g. atkeson	c	REF_TKN	1
2494	2729	c. g. thomas	c	REF_TKN	1
1629	2729	c. globig	c	REF_TKN	1
1657	2729	c. grover	c	REF_TKN	1
1735	2729	c. howson	c	REF_TKN	1
1743	2729	c. huser	c	REF_TKN	1
1748	2729	c. irby	c	REF_TKN	1
2264	2729	c. k. reisbeck	c	REF_TKN	1
2265	2729	c. k. riesbeck	c	REF_TKN	1
2491	2729	c. k. tham	c	REF_TKN	1
1814	2729	c. kellogg	c	REF_TKN	1
1647	2729	c. l. green	c	REF_TKN	1
1897	2729	c. lawrence	c	REF_TKN	1
1923	2729	c. lewis	c	REF_TKN	1
1640	2729	c. m. goral	c	REF_TKN	1
