id:ID	val:string	label:LABEL	weight:int
9486	d.bailin	REF	24
9487	david bailin	REF	1
9488	p.bain	REF	7
9489	pascal bain	REF	1
9490	f.alexander bais	REF	4
9491	f.a.bais	REF	13
9492	borut bajc	REF	1
9493	z.bajnok	REF	19
9494	dongsu bak	REF	39
9495	d.bak	REF	4
9496	malgorzata bakalarska	REF	6
9497	b.bakalov	REF	1
9498	b.n.bakalov	REF	1
9499	i.bakas	REF	23
9500	ioannis bakas	REF	6
9501	linda baker	REF	1
9502	l.m.baker	REF	3
9503	m.baker	REF	2
9504	s.baker	REF	1
9505	t.d.bakeyev	REF	2
9506	b.l.g.bakker	REF	1
9507	igor bakovic	REF	1
9508	subrata bal	REF	4
9509	l.k.balazs	REF	1
9510	a.p.balachandran	REF	37
9511	b.s.balakrishna	REF	6
9512	antoine balan	REF	1
9513	a.b.balantekin	REF	4
9514	l.balart	REF	1
9515	s.balaska	REF	4
9516	vijay balasubramanian	REF	28
9517	v.balasubramanian	REF	3
9518	alexander balatsky	REF	1
9519	antun balaz	REF	2
9520	a.balaz	REF	1
9521	r.balbinot	REF	4
9522	roberto balbinot	REF	2
9523	m.c.baldiotti	REF	1
9524	dumitru baleanu	REF	5
9525	d.baleanu	REF	1
9526	a.a.balinsky	REF	4
9527	a.balinsky	REF	1
9528	a.i.balinsky	REF	1
9529	james s.ball	REF	1
9530	james ball	REF	1
9531	r.d.ball	REF	5
9532	a.ballesteros	REF	7
9533	angel ballesteros	REF	1
9534	h.ballhausen	REF	2
9535	j.balog	REF	20
9536	janos balog	REF	2
9537	bindu a.bambah	REF	2
9538	g.bandelloni	REF	9
9539	myron bander	REF	2
9540	m.bando	REF	1
9541	igor a.bandos	REF	16
9542	i.a.bandos	REF	1
9543	i.bandos	REF	4
9544	igor bandos	REF	27
9545	tatyana bandos	REF	1
9546	h.banerjee	REF	3
9547	n.banerjee	REF	6
9548	narayan banerjee	REF	1
9549	r.banerjee	REF	34
9550	rabin banerjee	REF	13
9551	zhou bang-rong	REF	1
9552	a.t.banin	REF	6
9553	t.banks	REF	28
9554	thomas banks	REF	1
9555	tom banks	REF	25
9556	peter bantay	REF	6
9557	p.bantay	REF	7
9558	wu-jun bao	REF	1
9559	j.m.baptista	REF	1
9560	d.bar-moshe	REF	2
9561	a.v.barabanschikov	REF	1
9562	alexander barabanschikov	REF	1
9563	igor v.barashenkov	REF	1
9564	i.v.barashenkov	REF	1
9565	j.c.a.barata	REF	1
9566	j.l.f.barbon	REF	42
9567	c.barbachoux	REF	1
9568	f.barbarin	REF	4
9569	m.b.barbaro	REF	1
9570	barbashov b.m.	REF	1
9571	b.m.barbashov	REF	4
9572	boris barbashov	REF	1
9573	r.barbier	REF	1
9574	pedro leite barbieri	REF	1
9575	riccardo barbieri	REF	1
9576	r.barbieri	REF	1
9577	a.l.barbosa	REF	2
9578	g.dourado barbosa	REF	2
9579	nandinii barbosa-cendejas	REF	1
9580	julian barbour	REF	1
9581	carlos barcelo	REF	6
9582	j.barcelos-neto	REF	34
9583	d.g.barci	REF	11
9584	david t.barclay	REF	1
9585	d.t.barclay	REF	1
9586	d.g.barcy	REF	1
9587	korkut bardakci	REF	9
9588	k.bardakci	REF	4
9589	james bardeen	REF	1
9590	w.a.bardeen	REF	1
9591	v.bardek	REF	7
9592	velimir bardek	REF	3
9593	a.barducci	REF	2
9594	matthew g.baring	REF	1
9595	k.j.barnes	REF	3
9596	a.k.j.barnes	REF	1
9597	chris barnes	REF	2
9598	c.barnes	REF	1
9599	glenn barnich	REF	16
9600	g.barnich	REF	12
9601	f.a.barone	REF	1
9602	luciano barosi	REF	1
9603	claude barrabes	REF	1
9604	t.barreiro	REF	1
9605	j.barrett	REF	1
9606	john w.barrett	REF	4
9607	m.barrio	REF	1
9608	manuel barriola	REF	1
9609	j.acacio de barros	REF	1
9610	manuel barros	REF	1
9611	a.barroso	REF	1
9612	john d.barrow	REF	5
9613	m.c.daflon barrozo	REF	1
9614	i.bars	REF	16
9615	itzhak bars	REF	44
9616	c.bartocci	REF	1
9617	a.bartoli	REF	1
9618	a.o.barut	REF	2
9619	a.o.barvinsky	REF	12
9620	a.barvinsky	REF	1
9621	andrei barvinsky	REF	4
9622	p.baseilhac	REF	15
9623	pascal baseilhac	REF	1
9624	sergei v.bashinsky	REF	1
9625	a.bashir	REF	3
9626	s.baskal	REF	1
9627	w.k.baskerville	REF	3
9628	kim baskerville	REF	2
9629	s.baskoutas	REF	1
9630	bruce a.bassett	REF	1
9631	a.bassetto	REF	28
9632	z.s.bassi	REF	3
9633	mar bastero-gil	REF	2
9634	m.bastero-gil	REF	2
9635	fiorenzo bastianelli	REF	24
9636	f.bastianelli	REF	5
9637	anirban basu	REF	3
9638	a.basu	REF	1
9639	asis basu	REF	1
9640	debabrata basu	REF	3
9641	rahul basu	REF	1
9642	b.basu-mallick	REF	12
9643	b basu-mallick	REF	2
9644	n.a.batakis	REF	2
9645	nikolaos a.batakis	REF	2
9646	nikolaos a batakis	REF	2
9647	i.a.batalin	REF	15
9648	igor batalin	REF	16
9649	i batalin	REF	1
9650	m.t.batchelor	REF	7
9651	m t batchelor	REF	1
9652	brandon bates	REF	1
9653	g.k.bathas	REF	1
9654	e.batista	REF	4
9655	a.batrachenko	REF	1
9656	thorsten battefeld	REF	1
9657	o.a.battistel	REF	7
9658	o.l.battistel	REF	1
9659	richard battye	REF	9
9660	r.a.battye	REF	5
9661	richard a.battye	REF	3
9662	m.bauer	REF	3
9663	michel bauer	REF	6
9664	james baugh	REF	3
9665	laurent baulieu	REF	25
9666	l.baulieu	REF	10
9667	l baulieu	REF	1
9668	k.bautier	REF	2
9669	karin bautier	REF	3
9670	ernest baver	REF	5
9671	e.baver	REF	1
9672	r.j.baxter	REF	2
9673	rolf bayer	REF	1
9674	w.e.baylis	REF	1
9675	m.el baz	REF	1
9676	d.bazeia	REF	24
9677	dionisio bazeia	REF	3
9678	v.v.bazhanov	REF	6
9679	v.bazhanov	REF	4
9680	vladimir v.bazhanov	REF	1
9681	f.bazzocchi	REF	1
9682	jean-vincent le be	REF	1
9683	j.f.beacom	REF	1
9684	silas r.beane	REF	2
9685	s.r.beane	REF	1
9686	chris beasley	REF	3
9687	c.e.beasley	REF	1
9688	chris e.beasley	REF	1
9689	morris beatty	REF	1
9690	matteo beccaria	REF	1
9691	c.m.becchi	REF	3
9692	carlo m.becchi	REF	1
9693	carlo becchi	REF	4
9694	c.becchi	REF	4
9695	ricardo becerril	REF	1
9696	christian beck	REF	2
9697	k.becker	REF	5
9698	katrin becker	REF	19
9699	m.becker	REF	5
9700	melanie becker	REF	17
9701	j.beckers	REF	3
9702	jules beckers	REF	1
9703	david beckman	REF	1
9704	p.f.bedaque	REF	1
9705	paulo f.bedaque	REF	1
9706	gloria mari beffa	REF	1
9707	edwin j.beggs	REF	2
9708	e.j.beggs	REF	4
9709	r.begliuomini	REF	2
9710	roberto begliuomini	REF	1
9711	roger e.behrend	REF	5
9712	r.behrend	REF	1
9713	k.behrndt	REF	22
9714	klaus behrndt	REF	43
9715	n.beisert	REF	3
9716	niklas beisert	REF	1
9717	x.bekaert	REF	2
9718	xavier bekaert	REF	14
9719	jacob d.bekenstein	REF	3
9720	n.belaloui	REF	3
9721	l.belardinelli	REF	1
9722	a.belavin	REF	3
9723	a.a.belavin	REF	3
9724	f.belgiorno	REF	5
9725	a.belhaj	REF	8
9726	adil belhaj	REF	4
9727	anna beliakova	REF	1
9728	aleksandar belic	REF	2
9729	v.a.belinski	REF	1
9730	v.a.belinskii	REF	2
9731	a.v.belitsky	REF	3
9732	benoit bellet	REF	1
9733	b.bellet	REF	2
9734	andrea belli	REF	2
9735	a.belli	REF	1
9736	a.bellini	REF	5
9737	diego bellisai	REF	4
9738	d.bellisai	REF	3
9739	m.p.bellon	REF	1
9740	m.bellon	REF	1
9741	marc bellon	REF	3
9742	mario belloni	REF	2
9743	j.bellorin	REF	1
9744	s.bellucci	REF	26
9745	stefano bellucci	REF	16
9746	alexander belopolsky	REF	7
9747	alexander a.belov	REF	2
9748	a.a.belov	REF	2
9749	d.m.belov	REF	12
9750	l.v.belvedere	REF	9
9751	dmitry belyaev	REF	1
9752	shahar ben-menahem	REF	1
9753	iosif bena	REF	16
9754	farid benachenhou	REF	1
9755	k.benakli	REF	5
9756	karim benakli	REF	6
9757	h.b.benaoum	REF	3
9758	mohamed benarous	REF	2
9759	f.benatti	REF	4
9760	sandor benczik	REF	2
9761	bender	REF	1
9762	carl m.bender	REF	16
9763	c.m.bender	REF	2
9764	dario benedetti	REF	1
9765	r.benedetti	REF	1
9766	eric benedict	REF	1
9767	e.benedict	REF	1
9768	c.g.beneventano	REF	6
9769	i.bengtsson	REF	1
9770	ingemar bengtsson	REF	3
9771	i.benkaddour	REF	2
9772	h.bennacer	REF	2
9773	m.bennai	REF	1
9774	mohamed bennai	REF	1
9775	collin bennett	REF	1
9776	d.l.bennett	REF	1
9777	j.f.bennett	REF	1
9778	l.benoit	REF	1
9779	k.m.benson	REF	2
9780	katherine m.benson	REF	1
9781	katherine benson	REF	3
9782	r.bentin	REF	2
9783	ricardo bentin	REF	4
9784	m.c.bento	REF	1
9785	a.berard	REF	2
9786	stefan berceanu	REF	1
9787	b.berche	REF	1
9788	f.a.berends	REF	1
9789	d.e.berenstein	REF	1
9790	david berenstein	REF	26
9791	d.berenstein	REF	1
9792	arjun berera	REF	1
9793	v.i.berezhiani	REF	1
9794	z.berezhiani	REF	2
9795	v.berezovoj	REF	1
9796	bernd a.berg	REF	2
9797	m.berg	REF	2
9798	marcus berg	REF	4
9799	l.bergamin	REF	5
9800	m.s.berger	REF	1
9801	mario bergeron	REF	3
9802	j.berges	REF	3
9803	santiago perez bergliaffa	REF	1
9804	s.e.perez bergliaffa	REF	1
9805	p.berglund	REF	24
9806	per berglund	REF	7
9807	aaron bergman	REF	4
9808	o.bergman	REF	16
9809	oren bergman	REF	15
9810	e.bergshoeff	REF	47
9811	e.a.bergshoeff	REF	5
9812	eric bergshoeff	REF	24
9813	l.bergstrom	REF	1
9814	m.j.bergvelt	REF	1
9815	k.bering	REF	13
9816	klaus bering	REF	1
9817	m.berkooz	REF	9
9818	micha berkooz	REF	26
9819	a.berkovich	REF	6
9820	alexander berkovich	REF	4
9821	nathan berkovits	REF	59
9822	n.berkovits	REF	8
9823	hu berlin	REF	1
9824	d.s.berman	REF	12
9825	david s.berman	REF	2
9826	stephen berman	REF	1
9827	z.bern	REF	13
9828	denis bernard	REF	14
9829	d.bernard	REF	14
9830	luis m.bernardo	REF	1
9831	l.m.bernardo	REF	2
9832	b.a.bernevig	REF	1
9833	joseph bernstein	REF	1
9834	g.de berredo-peixoto	REF	3
9835	g.berrino	REF	1
9836	f.berruto	REF	3
9837	federico berruto	REF	1
9838	m.bershadsky	REF	12
9839	michael bershadsky	REF	9
9840	emanuele berti	REF	1
9841	r.a.bertlmann	REF	4
9842	marco bertola	REF	2
9843	m.bertola	REF	3
9844	o.bertolami	REF	1
9845	g.bertoldi	REF	4
9846	gaetano bertoldi	REF	3
9847	m.bertolini	REF	23
9848	matteo bertolini	REF	2
9849	bruno bertrand	REF	1
9850	c.bervillier	REF	7
9851	d.r.bes	REF	2
9852	daniel r.bes	REF	1
9853	yuri bespalov	REF	2
9854	j.besprosvany	REF	4
9855	andreas bette	REF	3
9856	luis m.a.bettencourt	REF	2
9857	m.beyer	REF	1
9858	v.b.bezerra	REF	8
9859	f.bezrukov	REF	1
9860	rajat k.bhaduri	REF	3
9861	r.k.bhaduri	REF	1
9862	r.s.bhalla	REF	1
9863	g.bhanot	REF	1
9864	g.v.bhanot	REF	1
9865	gyan bhanot	REF	1
9866	vineer bhansali	REF	1
9867	g.bhattacharya	REF	1
9868	somdatta bhattacharya	REF	5
9869	somdatta bhattacharyya	REF	1
9870	t.bhattacharya	REF	1
9871	rajsekhar bhattacharyya	REF	4
9872	r.bhattacharyya	REF	3
9873	sandip bhattacharyya	REF	4
9874	tanaya bhattacharyya	REF	2
9875	s.de bievre	REF	2
9876	a.bialas	REF	1
9877	iwo bialynicki-birula	REF	1
9878	m.bianchi	REF	7
9879	massimo bianchi	REF	25
9880	f.de biasio	REF	1
9881	n.el biaze	REF	1
9882	a.a.bichl	REF	6
9883	andreas bichl	REF	1
9884	frederic bidegain	REF	1
9885	j.r.bienkowska	REF	1
9886	jadwiga bienkowska	REF	1
9887	l.c.biedenharn	REF	2
9888	roger bielawski	REF	2
9889	p.bieliavsky	REF	1
9890	stig bieling	REF	1
9891	isabella bierenbaum	REF	1
9892	f.biet	REF	1
9893	franck biet	REF	1
9894	w.bietenholz	REF	8
9895	daniela bigatti	REF	8
9896	f.bigazzi	REF	8
9897	carla biggio	REF	2
9898	j.j.van der bij	REF	3
9899	j.bijtebier	REF	8
9900	adel bilal	REF	32
9901	a.bilal	REF	6
9902	ayse humeyra bilge	REF	2
9903	a.h.bilge	REF	6
9904	s.bilke	REF	1
9905	e.billey	REF	5
9906	yuly billig	REF	2
9907	m.billo	REF	24
9908	marco billo	REF	10
9909	andrew p.billyard	REF	2
9910	g.bimonte	REF	24
9911	giuseppe bimonte	REF	2
9912	p.binetruy	REF	7
9913	pierre binetruy	REF	8
9914	behzad bina	REF	1
9915	a.m.bincer	REF	1
9916	adam m.bincer	REF	1
9917	he bing	REF	1
9918	nguyen tien binh	REF	1
9919	daniele binosi	REF	2
9920	d.binosi	REF	2
9921	t.s.biro	REF	4
9922	l.birke	REF	1
9923	d.birmingham	REF	3
9924	danny birmingham	REF	19
9925	b.birnir	REF	1
9926	m.c.birse	REF	1
9927	y.bisabr	REF	3
9928	yousef bisabr	REF	1
9929	j.bischoff	REF	1
9930	jan bischoff	REF	2
9931	wolfgang bischoff	REF	1
9932	bojan bistrovic	REF	1
9933	b.bistrovic	REF	1
9934	anindya k.biswas	REF	4
9935	a.k.biswas	REF	2
9936	anindya biswas	REF	3
9937	rahul biswas	REF	1
9938	s.n.biswas	REF	1
9939	t.biswas	REF	3
9940	khalil m.bitar	REF	1
9941	c.bizdadea	REF	29
9942	piotr bizon	REF	2
9943	n.e.j.bjerrum-bohr	REF	2
9944	niels emil jannik bjerrum-bohr	REF	1
9945	n.e.j bjerrum-bohr	REF	1
9946	j.bjoraker	REF	1
9947	james bjorken	REF	1
9948	james d.bjorken	REF	1
9949	p.a.blaga	REF	1
9950	paul a.blaga	REF	1
9951	m.blagojevic	REF	14
9952	jean-paul blaizot	REF	1
9953	ph.blanchard	REF	4
9954	jose j.blanco-pillado	REF	2
9955	b.blankleider	REF	2
9956	h.blas	REF	2
9957	harold blas	REF	4
9958	d.blaschke	REF	5
9959	alberto blasi	REF	5
9960	a.blasi	REF	2
9961	m.blasone	REF	2
9962	massimo blasone	REF	7
9963	m.blau	REF	2
9964	matthias blau	REF	20
9965	a.blaut	REF	1
9966	l.f.blazhyjevskii	REF	1
9967	pavel m.bleher	REF	1
9968	p.bleher	REF	1
9969	m.p.blencowe	REF	1
9970	j.c.r.bloch	REF	1
9971	christian blohmann	REF	1
9972	julie blum	REF	1
9973	julie d.blum	REF	15
9974	r.blumenhagen	REF	5
9975	ralph blumenhagen	REF	41
9976	hou bo-yu	REF	1
9977	hou boyuan	REF	1
9978	franz-marc boas	REF	1
9979	f.-m.boas	REF	1
9980	k.bobkov	REF	2
9981	marco bochicchio	REF	7
9982	robert boehm	REF	1
9983	timon boehm	REF	3
9984	rutger boels	REF	1
9985	wolfram boenkost	REF	2
9986	jan de boer	REF	41
9987	j.de boer	REF	14
9988	j.-p.boernsen	REF	1
9989	stefan boettcher	REF	5
9990	wulf boettger	REF	2
9991	thomas boettner	REF	1
9992	j.bogaerts	REF	2
9993	l.v.bogdanov	REF	1
9994	bruce m.boghosian	REF	1
9995	aleksandar r.bogojevic	REF	1
9996	aleksandar bogojevic	REF	5
9997	a.bogojevic	REF	1
9998	j.boguszynski	REF	2
9999	arno bohm	REF	2
10000	a.bohm	REF	7
10001	arno r.bohm	REF	1
10002	a.r.bohm	REF	1
10003	g.bohm	REF	1
10004	o.bohr	REF	1
10005	m.bojowald	REF	2
10006	martin bojowald	REF	3
10007	a.yu.boldin	REF	1
10008	jose luis boldo	REF	1
10009	j.l.boldo	REF	10
10010	jose luiz boldo	REF	1
10011	s.boldyrev	REF	3
10012	c.g.bollini	REF	6
10013	stefano bolognesi	REF	1
10014	katarzyna bolonek	REF	2
10015	k.i.bolotin	REF	1
10016	g.bonacina	REF	1
10017	giuseppe bonacina	REF	1
10018	a.bonanno	REF	6
10019	alfio bonanno	REF	2
10020	dennis bonatsos	REF	6
10021	d.bonatsos	REF	1
10022	f.bonechi	REF	6
10023	g.bonelli	REF	22
10024	m.bonini	REF	15
10025	r.bonisch	REF	2
10026	filipe bonjour	REF	1
10027	g.bonneau	REF	2
10028	guy bonneau	REF	8
10029	gabrielle bonnet	REF	1
10030	g.bonnet	REF	2
10031	l.bonora	REF	41
10032	v.bonservizi	REF	2
10033	h.j.boonstra	REF	9
10034	harm jan boonstra	REF	2
10035	joshua boorstein	REF	2
10036	edward e.boos	REF	2
10037	h.e.boos	REF	5
10038	herman boos	REF	1
10039	hermann boos	REF	1
10040	hilary booth	REF	1
10041	h s booth	REF	1
10042	michael j.booth	REF	1
10043	norma mankov c borv stnik	REF	3
10044	norma mankovc borvstnik	REF	1
10045	norma mankoc borstnik	REF	4
10046	n.mankoc borstnik	REF	5
10047	n.s.mankoc borstnik	REF	1
10048	bugra borasoy	REF	1
10049	hans-juergen borchers	REF	1
10050	kaare borchsenius	REF	1
10051	m.bordag	REF	31
10052	m bordag	REF	2
10053	pedro bordalo	REF	1
10054	p.bordalo	REF	1
10055	m.bordemann	REF	4
10056	martin bordemann	REF	4
10057	a.borderies	REF	1
10058	j.bordes	REF	3
10059	jose bordes	REF	1
10060	andrew j.bordner	REF	3
10061	a.j.bordner	REF	5
10062	a.boresch	REF	2
10063	konstantin g.boreskov	REF	1
10064	p.f.borges	REF	5
10065	m.borhani	REF	1
10066	l.borisov	REF	1
10067	n.v.borisov	REF	1
10068	j.borlaf	REF	4
10069	javier borlaf	REF	2
10070	karsten bormann	REF	4
10071	s.bornholdt	REF	2
10072	vadim borokhov	REF	4
10073	a.borowiec	REF	4
10074	sz.borsanyi	REF	1
10075	anamarija borstnik	REF	1
10076	d.borthwick	REF	3
10077	monica borunda	REF	2
10078	m.borunda	REF	2
10079	j.m.borwein	REF	3
10080	a.borzi	REF	1
10081	henrique boschi-filho	REF	8
10082	h.boschi-filho	REF	13
10083	sukanta bose	REF	7
10084	a.bossard	REF	3
10085	bruno van den bossche	REF	1
10086	h.m.bosselmann	REF	1
10087	ph.boucaud	REF	1
10088	vincent bouchard	REF	1
10089	a.h.bougourzi	REF	8
10090	a.hamid bougourzi	REF	2
10091	m.bouhmadi-lopez	REF	4
10092	s.boukraa	REF	3
10093	chaouki boulahouache	REF	1
10094	a.boulahoual	REF	3
10095	nicolas boulanger	REF	9
10096	n.boulanger	REF	2
10097	d.boulatov	REF	4
10098	d.v.boulatov	REF	10
10099	dmitri boulatov	REF	1
10100	l.s.boulton	REF	1
10101	l.boulton	REF	1
10102	david g.boulware	REF	1
10103	m.bourdeau	REF	1
10104	michele bourdeau	REF	5
10105	raphael bousso	REF	19
10106	peter bouwknegt	REF	10
10107	p.bouwknegt	REF	11
10108	a.boveia	REF	1
10109	p.bowcock	REF	13
10110	p bowcock	REF	1
10111	peter bowcock	REF	2
10112	m.e.bowers	REF	1
10113	m.j.bowick	REF	2
10114	mark j.bowick	REF	1
10115	mark bowick	REF	4
10116	m.bowick	REF	1
10117	luis j.boya	REF	3
10118	luis j boya	REF	1
10119	todor l.boyadjiev	REF	1
10120	d.boyanovsky	REF	3
10121	daniel boyanovsky	REF	1
10122	a.m.boyarsky	REF	1
10123	a.boyarsky	REF	3
10124	alexey boyarsky	REF	2
10125	edward boyda	REF	1
10126	charles p.boyer	REF	1
10127	m.boz	REF	1
10128	p.bozhilov	REF	14
10129	h.bozkaya	REF	1
10130	valerio bozza	REF	1
10131	v.bozza	REF	3
10132	e.brezin	REF	2
10133	edouard brezin	REF	2
10134	eric braaten	REF	1
10135	daniel brace	REF	6
10136	d.brace	REF	2
10137	anthony j.bracken	REF	3
10138	h.w.braden	REF	14
10139	harry braden	REF	1
10140	harry w.braden	REF	2
10141	h.braden	REF	1
10142	katherine brading	REF	1
10143	d.m.bradley	REF	1
10144	n.r.f.braga	REF	4
10145	nelson r.f.braga	REF	23
10146	stephen p.braham	REF	1
10147	s.p.braham	REF	1
10148	n.bralic	REF	4
10149	ninoslav bralic	REF	1
10150	n.brambilla	REF	2
10151	vincenzo branchina	REF	5
10152	v.branchina	REF	4
10153	joao branco	REF	1
10154	o.h.g.branco	REF	1
10155	r.brandenberger	REF	4
10156	robert h.brandenberger	REF	10
10157	r.h.brandenberger	REF	1
10158	robert brandenberger	REF	7
10159	robert h brandenberger	REF	1
10160	a.brandhuber	REF	22
10161	andreas brandhuber	REF	8
10162	matthias braendle	REF	1
10163	matthias brandle	REF	2
10164	f.t.brandt	REF	31
10165	fernando t.brandt	REF	2
10166	f t brandt	REF	1
10167	friedemann brandt	REF	36
10168	f.brandt	REF	5
10169	thomas p.branson	REF	2
10170	thomas branson	REF	6
10171	t.p.branson	REF	2
10172	a.v.bratchikov	REF	7
10173	lukasz bratek	REF	1
10174	volker braun	REF	8
10175	v.braun	REF	2
10176	s.braune	REF	1
10177	alexander braverman	REF	2
10178	maxim braverman	REF	1
10179	p.brax	REF	4
10180	ph.brax	REF	21
10181	ph brax	REF	1
10182	philippe brax	REF	7
10183	vadim a.brazhnikov	REF	2
10184	v.brazhnikov	REF	1
10185	d.brecher	REF	8
10186	dominic brecher	REF	3
10187	j.c.breckenridge	REF	7
10188	andreas bredthauer	REF	3
10189	lee brekke	REF	4
10190	m.s.bremer	REF	1
10191	m.bremer	REF	1
10192	k.bresser	REF	2
10193	paul bressler	REF	2
10194	nora breton	REF	3
10195	i.brevik	REF	15
10196	i.h.brevik	REF	2
10197	iver brevik	REF	8
10198	helen a.bridgman	REF	2
10199	mauro brigante	REF	1
10200	j.a.briginshaw	REF	1
10201	a.brignole	REF	1
10202	andrea brignole	REF	3
10203	y.brihaye	REF	20
10204	yves brihaye	REF	17
10205	dieter r.brill	REF	1
10206	v.brindejonc	REF	1
10207	l.brink	REF	4
10208	lars brink	REF	7
10209	bjorn brinne	REF	4
10210	b.brinne	REF	1
10211	martina brisudova	REF	1
10212	martina m.brisudova	REF	1
10213	f.a.brito	REF	6
10214	francisco a.brito	REF	3
10215	l.c.t.de brito	REF	1
10216	ruth britto-pacumio	REF	4
10217	a.brizola	REF	3
10218	d.j.broadhurst	REF	17
10219	patrick brockill	REF	1
10220	b.broda	REF	3
10221	boguslaw broda	REF	13
10222	o.brodbeck	REF	3
10223	othmar brodbeck	REF	1
10224	john brodie	REF	5
10225	john h.brodie	REF	7
10226	j.brodie	REF	3
10227	g.brodimas	REF	1
10228	s.j.brodsky	REF	4
10229	stanley j.brodsky	REF	3
10230	d.c.brody	REF	1
10231	dorje c.brody	REF	1
10232	chris van den broeck	REF	2
10233	k.a.bronnikov	REF	3
10234	s.bronoff	REF	1
10235	roger brooks	REF	4
10236	r.brooks	REF	8
10237	jacques bros	REF	7
10238	j.bros	REF	6
10239	t.brotz	REF	2
10240	thorsten brotz	REF	1
10241	christian brouder	REF	6
10242	ch.brouder	REF	1
10243	r.brout	REF	5
10244	robert brout	REF	2
10245	richard c.brower	REF	6
10246	r.c.brower	REF	2
10247	r.brower	REF	1
10248	david brown	REF	1
10249	harvey r.brown	REF	1
10250	r.w.brown	REF	1
10251	robert w.brown	REF	1
10252	william e.brown	REF	4
10253	r.e.browne	REF	2
10254	a.a.broyles	REF	1
10255	c.van de bruck	REF	8
10256	carsten van de bruck	REF	2
10257	f.bruckmann	REF	2
10258	falk bruckmann	REF	5
10259	l.bruecher	REF	1
10260	bernd bruegmann	REF	3
10261	b.bruegmann	REF	1
10262	jan brugues	REF	2
10263	s.p.brumby	REF	5
10264	j.c.brunelli	REF	17
10265	romeo brunetti	REF	1
10266	david brungs	REF	1
10267	marco bruni	REF	1
10268	i.brunner	REF	2
10269	ilka brunner	REF	20
10270	n.r.bruno	REF	1
10271	r.brustein	REF	21
10272	ram brustein	REF	18
10273	u.bruzzo	REF	3
10274	ugo bruzzo	REF	2
10275	robert l.bryant	REF	1
10276	d.c.brydges	REF	1
10277	tomasz brzezinski	REF	9
10278	t.brzezinski	REF	3
10279	andrej brzoska	REF	1
10280	a.a.btysenko	REF	1
10281	e.i.buchbinder	REF	4
10282	evgeny buchbinder	REF	1
10283	evgeny i.buchbinder	REF	2
10284	i.l.buchbinder	REF	54
10285	ioseph buchbinder	REF	2
10286	ioseph l.buchbinder	REF	1
10287	alex buchel	REF	14
10288	a.buchel	REF	3
10289	martin bucher	REF	4
10290	detlev buchholz	REF	22
10291	d.buchholz	REF	2
10292	w.buchmuller	REF	1
10293	v.m.buchstaber	REF	2
10294	paolo budinich	REF	5
10295	r.j.budzynski	REF	2
10296	robert j.budzynski	REF	1
10297	a.g.bueno	REF	1
10298	j.c.perez bueno	REF	15
10299	e.buffenoir	REF	2
10300	l.o.buffon	REF	2
10301	a.i.bugrij	REF	7
10302	anatolij i.bugrij	REF	3
10303	egor bugrij	REF	1
10304	s.a.bulgadaev	REF	10
10305	roman v.buniy	REF	2
10306	ulrich bunke	REF	1
10307	a.buonanno	REF	5
10308	alessandra buonanno	REF	3
10309	l.burakovsky	REF	8
10310	z.burda	REF	3
10311	conrad j.burden	REF	2
10312	c.j.burden	REF	5
10313	c.burdik	REF	6
10314	c.p.burgess	REF	29
10315	mark burgess	REF	4
10316	maja buric	REF	3
10317	m.buric	REF	1
10318	alexander burinskii	REF	13
10319	a.burinskii	REF	1
10320	matthias burkardt	REF	6
10321	m.burkardt	REF	4
10322	yu.burman	REF	1
10323	a.burnel	REF	1
10324	t.t.burwick	REF	3
10325	thomas t.burwick	REF	1
10326	j.burzlaff	REF	6
10327	miguel d.bustamante	REF	2
10328	p.butera	REF	1
10329	sophie de buyl	REF	1
10330	nina byers	REF	1
10331	a.b.bylev	REF	2
10332	a.a.bytsenko	REF	32
10333	andrei bytsenko	REF	2
10334	a.a.btsenko	REF	1
10335	andrei a.bytsenko	REF	5
10336	a.a bytsenko	REF	1
10337	a.g.bytsko	REF	6
10338	andrei bytsko	REF	1
10339	andrei g.bytsko	REF	3
10340	david j.fernandez c	REF	1
10341	david j.fernandez c.	REF	1
10342	p.caban	REF	1
10343	pawel caban	REF	1
10344	alejandro cabo	REF	2
10345	daniel c.cabra	REF	3
10346	d.c.cabra	REF	12
10347	d.cabra	REF	1
10348	daniel cabra	REF	1
10349	luis a.cabral	REF	1
10350	i.cabrera-carnero	REF	4
10351	s.cacciatori	REF	5
10352	sergio cacciatori	REF	6
10353	s.l.cacciatori	REF	1
10354	sergio l.cacciatori	REF	2
10355	elena caceres	REF	5
10356	f.a.cachazo	REF	1
10357	f.cachazo	REF	3
10358	freddy cachazo	REF	4
10359	a.c.cadavid	REF	1
10360	j.i.perez cadenas	REF	1
10361	m.cadoni	REF	18
10362	mariano cadoni	REF	12
10363	didier caenepeel	REF	2
10364	d.caenepeel	REF	5
10365	m.caffo	REF	2
10366	kevin cahill	REF	2
10367	j.f.cai	REF	1
10368	mingliang cai	REF	2
10369	rong-gen cai	REF	24
10370	r-g.cai	REF	1
10371	r.-g.cai	REF	3
10372	x.cai	REF	2
10373	yu cai	REF	3
10374	lando caiani	REF	1
10375	m.i.caicedo	REF	7
10376	m.caicedo	REF	1
10377	p.calabrese	REF	1
10378	pasquale calabrese	REF	1
10379	c.de calan	REF	1
10380	a.caldararu	REF	1
